transcript_id,read_coverage,transcript_length
ENST00000014935.7,0.636877828054299,2652
ENST00000016171.6,0.484493041749503,5030
ENST00000016946.8,0.872798569069895,7268
ENST00000017003.7,0.973339036213288,3507
ENST00000019019.6,0.765609264853978,1986
ENST00000019317.8,0.440132783882784,4368
ENST00000020945.4,0.891284403669725,2180
ENST00000022615.9,0.936530324400564,1418
ENST00000023064.9,0.958663646659117,1766
ENST00000023939.8,0.755873925501433,1745
ENST00000025008.10,0.675708257986739,6636
ENST00000025301.4,0.350832072617247,9915
ENST00000026218.9,0.992445537596627,2846
ENST00000028008.9,0.991803278688525,1220
ENST00000029410.10,0.941990577149588,1698
ENST00000031146.8,0.422187981510015,5192
ENST00000033079.7,0.698261665141812,5465
ENST00000034275.12,0.954597048808173,1762
ENST00000035307.7,0.917648533467034,3989
ENST00000037243.7,0.949691991786448,974
ENST00000037869.8,0.963605823068309,1786
ENST00000038176.8,0.928231673195299,3574
ENST00000039007.5,0.992115637319317,1522
ENST00000039989.9,0.982397504456328,4488
ENST00000040663.8,0.429672750157332,3178
ENST00000040738.10,0.155152834295448,10567
ENST00000040877.2,0.773914713791779,5206
ENST00000042381.9,0.986803519061584,4092
ENST00000043402.8,0.970164609053498,1944
ENST00000044462.12,0.259479214253084,4378
ENST00000046640.9,0.610292341145204,4139
ENST00000052569.10,0.67516339869281,4590
ENST00000053468.4,0.577142857142857,2100
ENST00000053867.8,0.982629107981221,2130
ENST00000054650.9,0.887950036737693,1361
ENST00000054666.11,0.95821854912764,2178
ENST00000054950.4,0.887927395525538,2369
ENST00000055077.8,0.87893175074184,1685
ENST00000055335.11,0.311763014092609,3477
ENST00000056217.10,0.543049981758482,5482
ENST00000056233.4,0.74331550802139,3740
ENST00000060969.6,0.148889697852202,5494
ENST00000061240.7,0.456453161431902,7291
ENST00000064778.8,0.511787280701754,7296
ENST00000064780.7,0.749559082892416,3402
ENST00000066544.8,0.358919382504288,5830
ENST00000072516.7,0.856078347881627,4697
ENST00000072644.7,0.823174080175728,1821
ENST00000072869.9,0.981351981351981,2574
ENST00000075120.12,0.923700026130128,3827
ENST00000075430.11,0.300734878462408,3538
ENST00000075503.8,0.945146156622158,2771
ENST00000078429.9,0.632458233890215,4190
ENST00000080059.12,0.732732019938286,4213
ENST00000081029.8,0.96172772006561,1829
ENST00000082468.11,0.847472399767577,3442
ENST00000083182.8,0.366682070240296,6492
ENST00000084795.9,0.937091503267974,612
ENST00000084798.9,0.71865889212828,1715
ENST00000085068.7,0.952762923351159,1122
ENST00000085079.11,0.467940552016985,2355
ENST00000155674.9,0.930835734870317,1735
ENST00000155840.12,0.94758064516129,3224
ENST00000156084.8,0.39963503649635,2740
ENST00000156109.7,0.984016887816647,1658
ENST00000156471.10,0.457643013441701,9597
ENST00000156825.5,0.418811163465024,5518
ENST00000157600.8,0.198213423466924,8284
ENST00000157812.7,0.793614595210946,1754
ENST00000158526.9,0.99758064516129,1240
ENST00000158771.9,0.260859131269498,4167
ENST00000159087.7,0.322522738152226,4178
ENST00000159111.9,0.440845824411135,5604
ENST00000160262.10,0.429394812680115,1735
ENST00000160298.9,0.529973410684071,4137
ENST00000160373.8,0.99779810298103,5904
ENST00000160740.7,0.921453117329406,6111
ENST00000160827.9,0.987506006727535,2081
ENST00000161863.9,0.601903251387787,6305
ENST00000162044.14,0.779209240337628,2251
ENST00000162330.10,0.780660954712362,4085
ENST00000162391.8,0.371107892831282,5524
ENST00000162749.7,0.951404882542607,2171
ENST00000163416.7,0.929142063216395,2879
ENST00000163678.11,0.960596026490066,1510
ENST00000164024.5,0.323975530042739,11933
ENST00000164133.7,0.736899963356541,2729
ENST00000164227.10,0.960841768779968,1877
ENST00000164305.10,0.965968586387435,1910
ENST00000164640.8,0.34453781512605,3689
ENST00000165698.9,0.947627689914441,3857
ENST00000166139.9,0.901639344262295,2501
ENST00000166244.8,0.936441522215581,5019
ENST00000166345.8,0.811188811188811,2431
ENST00000166534.8,0.702914798206278,2230
ENST00000167218.9,0.963327370304115,1118
ENST00000167462.9,0.968534482758621,3480
ENST00000168216.11,0.964360587002096,954
ENST00000169298.8,0.947871416159861,4604
ENST00000169551.11,0.424773022049287,3084
ENST00000170168.9,0.644933825124756,4609
ENST00000170447.12,0.967927927927928,2775
ENST00000170564.7,0.940457536822313,3191
ENST00000170630.6,0.77189349112426,3380
ENST00000171111.10,0.972319688109162,2565
ENST00000171887.8,0.159132707385539,10331
ENST00000172229.8,0.435739436619718,3408
ENST00000173229.7,0.0858670230537922,5986
ENST00000173527.6,0.978887744593203,1942
ENST00000174618.5,0.48751269035533,4925
ENST00000175091.5,0.961172161172161,1365
ENST00000175506.8,0.926146010186757,2356
ENST00000175756.10,0.6875,3616
ENST00000176183.6,0.764832022873481,1399
ENST00000176643.11,0.930326762084796,3703
ENST00000176763.10,0.354718262050238,5892
ENST00000177742.7,0.9625,1040
ENST00000178640.10,0.969496587030717,2344
ENST00000179259.6,0.156657327323669,8209
ENST00000181796.7,0.797122492080253,3788
ENST00000181839.10,0.43748031496063,9525
ENST00000182527.4,0.247623102029232,7047
ENST00000184266.3,0.663594470046083,651
ENST00000184956.11,0.626309757694826,6108
ENST00000185150.9,0.739574816026165,2446
ENST00000186436.10,0.551708700194001,6701
ENST00000187762.7,0.973014063093881,2631
ENST00000187830.2,0.389208173690932,3132
ENST00000188312.7,0.982440990213011,1737
ENST00000188376.9,0.772132006286014,1909
ENST00000188790.9,0.951780415430267,2696
ENST00000189444.11,0.938247011952191,3012
ENST00000190611.9,0.356365001877582,10652
ENST00000190983.5,0.966379984362783,1279
ENST00000191018.9,0.956269757639621,1898
ENST00000191063.8,0.93107849393746,1567
ENST00000192788.6,0.398766593498484,9567
ENST00000193322.8,0.672332811451577,4471
ENST00000193391.8,0.459889846743295,8352
ENST00000193403.10,0.909764487959778,3779
ENST00000194118.8,0.946890603722197,2203
ENST00000194155.7,0.665688432379555,4089
ENST00000194214.10,0.83941605839416,685
ENST00000194530.8,0.945994599459946,2222
ENST00000194900.8,0.517506544502618,6112
ENST00000196061.5,0.982022849462366,2976
ENST00000196169.7,0.754223252732693,3019
ENST00000196371.10,0.888281724347298,3294
ENST00000196489.4,0.983497053045187,2545
ENST00000196551.8,0.963562753036437,741
ENST00000197268.13,0.352472935682445,4711
ENST00000198536.7,0.894571203776554,1271
ENST00000198767.11,0.872908796546141,3706
ENST00000198939.6,0.400097943192948,4084
ENST00000199320.9,0.51006711409396,2831
ENST00000199389.11,0.624234867377012,4411
ENST00000199448.9,0.777335984095427,2515
ENST00000199706.13,0.699475065616798,1524
ENST00000199814.9,0.976946498477599,2299
ENST00000200135.8,0.974416985729203,2873
ENST00000200181.8,0.204715061058345,5896
ENST00000200453.6,0.99063829787234,2350
ENST00000200457.9,0.962787950383934,1693
ENST00000200557.11,0.764629388816645,4614
ENST00000200639.9,0.227543993879112,6535
ENST00000200652.4,0.828111011638317,2234
ENST00000201031.3,0.692522711390636,2862
ENST00000201647.11,0.458544180615025,2569
ENST00000201963.3,0.207520564042303,4255
ENST00000202017.6,0.654062340316811,1957
ENST00000202556.14,0.617181818181818,5500
ENST00000202677.12,0.82095337873232,9545
ENST00000202773.14,0.960912052117264,921
ENST00000202816.5,0.540111940298508,3216
ENST00000202831.7,0.53109243697479,2975
ENST00000202834.11,0.942255434782609,1472
ENST00000202917.10,0.896382587369712,1631
ENST00000202967.4,0.932621199671323,1217
ENST00000203001.7,0.752987367702287,2929
ENST00000203166.10,0.582446808510638,4324
ENST00000203407.6,0.967084639498433,1595
ENST00000203556.9,0.765589569160998,3528
ENST00000203630.10,0.959485530546624,1555
ENST00000203664.10,0.986704167732038,3911
ENST00000204005.13,0.522158187599364,5032
ENST00000204517.11,0.901525658807212,2163
ENST00000204549.9,0.780729720155863,2823
ENST00000204566.7,0.967759866592551,1799
ENST00000204604.6,0.76271186440678,3540
ENST00000204679.9,0.584303797468354,1975
ENST00000204726.9,0.176108635688521,9426
ENST00000204961.5,0.860429912201029,3303
ENST00000205061.9,0.39862002178913,8261
ENST00000205135.8,0.318127821335234,4209
ENST00000205143.4,0.395797598627787,2332
ENST00000205194.5,0.868148148148148,1350
ENST00000205214.11,0.667690589220888,3581
ENST00000205402.10,0.584959004806333,3537
ENST00000205557.12,0.936575875486381,5140
ENST00000205636.4,0.967342001814333,3307
ENST00000206020.8,0.965174129353234,1005
ENST00000206249.8,0.420262367630789,6327
ENST00000206262.2,0.0480332829046899,7932
ENST00000206380.8,0.974426229508197,1525
ENST00000206423.8,0.22095764571986,12301
ENST00000206451.11,0.943523316062176,965
ENST00000206474.11,0.928745432399513,1642
ENST00000206513.6,0.753988245172124,1191
ENST00000206542.9,0.646761133603239,1976
ENST00000206595.11,0.452686308492201,5770
ENST00000207549.9,0.985539215686275,4080
ENST00000207636.9,0.937831690674754,1319
ENST00000207870.8,0.524952277065721,3667
ENST00000209728.9,0.407537248028046,4564
ENST00000209873.9,0.972451790633609,1815
ENST00000209875.9,0.159016109475143,11546
ENST00000209884.5,0.945079086115993,3414
ENST00000210060.12,0.947955390334573,1345
ENST00000210187.11,0.804062126642772,1674
ENST00000210313.8,0.882283348121857,3381
ENST00000210444.6,0.968617472434266,1179
ENST00000210633.4,0.745154822900423,4489
ENST00000211287.9,0.241371120962635,6316
ENST00000211314.5,0.859311740890688,988
ENST00000211372.9,0.835236541598695,613
ENST00000211379.9,0.962688541942313,3779
ENST00000211402.10,0.904684601113173,4312
ENST00000211936.10,0.960657852305708,3101
ENST00000211998.10,0.19719847189376,5497
ENST00000212015.11,0.889213537862187,4107
ENST00000212355.9,0.30888152705474,6339
ENST00000214869.7,0.758726270667483,1633
ENST00000215057.7,0.905851462865716,2666
ENST00000215061.9,0.752925292529253,1111
ENST00000215071.9,0.636363636363636,1518
ENST00000215115.5,0.886231038506418,857
ENST00000215368.4,0.797854785478548,2424
ENST00000215375.7,0.936683417085427,995
ENST00000215539.4,0.945578231292517,2058
ENST00000215555.7,0.983333333333333,1380
ENST00000215565.3,0.900934579439252,535
ENST00000215567.10,0.96180860403863,1139
ENST00000215570.8,0.408052884615385,1664
ENST00000215574.9,0.973201692524683,1418
ENST00000215582.8,0.959792027729636,2885
ENST00000215587.11,0.269440124416796,1286
ENST00000215631.9,0.953318745441284,1371
ENST00000215659.13,0.883577052868391,1778
ENST00000215730.12,0.510683258980981,4259
ENST00000215742.9,0.632514375326712,1913
ENST00000215754.8,0.922800718132855,557
ENST00000215770.6,0.47724399494311,1582
ENST00000215790.12,0.969574036511156,1972
ENST00000215793.13,0.559332023575638,5090
ENST00000215794.8,0.983315392895587,1858
ENST00000215829.8,0.170802077322562,3466
ENST00000215832.11,0.49379357252168,5881
ENST00000215862.8,0.231819198925934,4469
ENST00000215882.10,0.959948320413437,1548
ENST00000215904.7,0.9639662027833,2012
ENST00000215906.6,0.748516320474777,3370
ENST00000215909.10,0.958333333333333,528
ENST00000215912.10,0.959504132231405,2420
ENST00000215917.11,0.308955223880597,4020
ENST00000215919.3,0.958267090620032,2516
ENST00000215941.9,0.973167225682798,2087
ENST00000215956.10,0.640250855188141,877
ENST00000215957.10,0.803184713375796,4710
ENST00000215980.10,0.923240938166311,938
ENST00000216014.9,0.972255017709563,1694
ENST00000216019.11,0.403819282720075,6441
ENST00000216027.8,0.94755877034358,1106
ENST00000216029.8,0.868237347294939,1146
ENST00000216034.6,0.5096011816839,2031
ENST00000216037.10,0.948108108108108,1850
ENST00000216038.6,0.968796433878158,2019
ENST00000216039.9,0.82593201754386,3648
ENST00000216044.10,0.524057084607543,4905
ENST00000216061.9,0.0579795021961933,3415
ENST00000216068.9,0.958955223880597,1474
ENST00000216080.5,0.920993227990971,2658
ENST00000216083.6,0.407082419304293,3191
ENST00000216085.12,0.669105233539674,1777
ENST00000216099.13,0.760636182902585,2515
ENST00000216106.6,0.747008547008547,4095
ENST00000216115.3,0.963196635120925,951
ENST00000216117.9,0.967824967824968,1554
ENST00000216121.12,0.969200198708395,2013
ENST00000216122.9,0.720936957779063,3458
ENST00000216124.10,0.452957615277131,4294
ENST00000216127.5,0.795764432840151,3447
ENST00000216129.7,0.672770230360307,3386
ENST00000216133.10,0.961688153733885,4111
ENST00000216139.10,0.374125874125874,1430
ENST00000216146.9,0.979166666666667,1296
ENST00000216160.11,0.882895559724828,3198
ENST00000216180.8,0.885216127860516,2753
ENST00000216181.11,0.385451617232586,7451
ENST00000216185.7,0.92065868263473,1336
ENST00000216187.10,0.792270531400966,3933
ENST00000216190.13,0.965425531914894,1880
ENST00000216194.11,0.514197530864198,1620
ENST00000216214.7,0.412810873337189,3458
ENST00000216218.8,0.489103362391034,3212
ENST00000216225.9,0.418733960650128,1169
ENST00000216237.10,0.97538413295704,3189
ENST00000216252.4,0.955840455840456,1053
ENST00000216254.9,0.975128017556694,2734
ENST00000216259.8,0.963365539452496,1242
ENST00000216264.13,0.60085547050878,4442
ENST00000216267.12,0.545730385782401,4614
ENST00000216268.6,0.642173219207892,6893
ENST00000216271.10,0.881573821581613,2567
ENST00000216277.13,0.889258028792912,4515
ENST00000216281.13,0.894361833952912,3228
ENST00000216286.10,0.868788501026694,4870
ENST00000216288.11,0.742013053933356,2911
ENST00000216294.5,0.627072888546086,2593
ENST00000216297.7,0.888111888111888,4433
ENST00000216330.7,0.570665083135392,1684
ENST00000216350.12,0.638265081461911,2271
ENST00000216367.10,0.958037825059102,1692
ENST00000216373.10,0.541394335511983,5508
ENST00000216392.8,0.970346552340121,2799
ENST00000216410.8,0.250840444789242,3867
ENST00000216416.9,0.275395987328405,4735
ENST00000216420.12,0.608053007135576,1962
ENST00000216442.12,0.842401500938086,1599
ENST00000216446.9,0.964309319233311,1513
ENST00000216452.9,0.82245337159254,1394
ENST00000216455.9,0.921465968586387,955
ENST00000216456.6,0.941976427923844,1103
ENST00000216465.10,0.881956155143339,1186
ENST00000216468.8,0.348666408967917,7761
ENST00000216471.5,0.693699731903485,2984
ENST00000216479.8,0.957367240089753,1337
ENST00000216481.10,0.397701149425287,3045
ENST00000216484.7,0.250373412994772,8034
ENST00000216489.8,0.732768579129765,2597
ENST00000216500.9,0.523040482342808,2322
ENST00000216513.5,0.441072253890002,6491
ENST00000216520.6,0.619760479041916,668
ENST00000216554.8,0.434851138353765,5710
ENST00000216602.10,0.894148586456279,1521
ENST00000216639.8,0.943475646422129,1663
ENST00000216714.8,0.974535443909153,1453
ENST00000216727.9,0.802043070127002,1811
ENST00000216743.6,0.391331462425943,3207
ENST00000216756.11,0.9601259181532,953
ENST00000216774.11,0.969135802469136,2187
ENST00000216780.9,0.964203763194126,2179
ENST00000216797.10,0.964720974983964,1559
ENST00000216799.9,0.982100238663485,838
ENST00000216802.10,0.967213114754098,793
ENST00000216807.12,0.495828593098218,2637
ENST00000216832.9,0.447837150127226,3537
ENST00000216840.11,0.957348406988695,1946
ENST00000216862.8,0.666564978645516,3278
ENST00000216877.10,0.845771812080537,3725
ENST00000216879.9,0.495589856670342,2721
ENST00000216923.5,0.97219496238142,3057
ENST00000216962.9,0.92687074829932,4116
ENST00000216968.5,0.936619718309859,1349
ENST00000217026.5,0.976761619190405,2668
ENST00000217073.7,0.715553479682391,2141
ENST00000217086.9,0.621904396237282,5209
ENST00000217109.9,0.435143849206349,4032
ENST00000217121.9,0.457874682472481,2362
ENST00000217131.6,0.980026631158455,1502
ENST00000217159.6,0.979381443298969,2716
ENST00000217162.5,0.588259274357929,2453
ENST00000217173.7,0.52453488372093,4300
ENST00000217182.6,0.971235194585448,1773
ENST00000217185.3,0.840483132028321,2401
ENST00000217195.12,0.580645161290323,1302
ENST00000217233.9,0.861629881154499,2356
ENST00000217244.9,0.194662661737523,12984
ENST00000217246.8,0.145975170204245,4994
ENST00000217289.9,0.977356049169722,4637
ENST00000217315.9,0.484499007936508,4032
ENST00000217381.3,0.938489371325192,2211
ENST00000217402.3,0.65980024968789,1602
ENST00000217426.7,0.981860465116279,2150
ENST00000217446.8,0.974679682733374,1639
ENST00000217455.9,0.966204506065858,1154
ENST00000217456.3,0.964123524069028,2202
ENST00000217515.11,0.171052631578947,6840
ENST00000217652.8,0.930062630480167,958
ENST00000217740.4,0.151982774089359,5573
ENST00000217890.10,0.734259259259259,2160
ENST00000217893.10,0.950558899398108,1163
ENST00000217901.10,0.965543071161049,1335
ENST00000217909.8,0.626246509772637,2507
ENST00000217958.8,0.960544217687075,1470
ENST00000217971.8,0.971793507184673,1879
ENST00000218004.5,0.972511144130758,2692
ENST00000218056.9,0.814500941619586,2124
ENST00000218089.13,0.669605212725182,5218
ENST00000218104.6,0.754156445898065,3669
ENST00000218147.11,0.230903790087464,6860
ENST00000218176.4,0.4022891055532,4718
ENST00000218197.9,0.770420792079208,1616
ENST00000218200.12,0.985806600507731,4333
ENST00000218224.9,0.346988795518207,1428
ENST00000218340.4,0.662702702702703,3700
ENST00000218348.7,0.836129418813661,3338
ENST00000218364.5,0.288975501113586,2694
ENST00000218388.9,0.971391417425228,769
ENST00000218432.10,0.497191011235955,1780
ENST00000218439.8,0.74514811031665,1958
ENST00000218516.4,0.959787556904401,1318
ENST00000218652.12,0.508109861591695,4624
ENST00000218789.9,0.446206764762087,5233
ENST00000218867.4,0.735884567126725,1594
ENST00000218981.5,0.272081218274112,1970
ENST00000219066.5,0.927835051546392,1067
ENST00000219069.6,0.783668494820232,3282
ENST00000219091.9,0.871951219512195,1968
ENST00000219097.7,0.936842105263158,1615
ENST00000219139.8,0.819677751114158,2917
ENST00000219150.10,0.986444855206408,1623
ENST00000219168.8,0.917589175891759,1626
ENST00000219169.9,0.390566037735849,2120
ENST00000219204.8,0.930675469781615,1969
ENST00000219207.10,0.964595858383434,1497
ENST00000219240.9,0.319661597772542,4669
ENST00000219251.13,0.701267056530214,2052
ENST00000219252.10,0.963151927437642,1764
ENST00000219255.3,0.975160256410256,1248
ENST00000219271.4,0.825947808961103,4062
ENST00000219281.8,0.530693950177936,2248
ENST00000219299.8,0.341710925644917,5272
ENST00000219302.8,0.935141509433962,848
ENST00000219313.9,0.724708767627223,1631
ENST00000219315.9,0.250479539641944,6256
ENST00000219320.9,0.584277969443075,4058
ENST00000219343.11,0.447961630695444,6255
ENST00000219345.10,0.99072011878248,2694
ENST00000219368.8,0.841995841995842,2405
ENST00000219400.8,0.0666203335980937,10072
ENST00000219409.8,0.91597510373444,964
ENST00000219431.4,0.66932103939648,1193
ENST00000219439.9,0.721354166666667,3648
ENST00000219473.12,0.983173076923077,3328
ENST00000219478.11,0.149381868131868,5824
ENST00000219479.7,0.8795,1000
ENST00000219481.10,0.95003223726628,1551
ENST00000219535.7,0.846153846153846,806
ENST00000219542.3,0.980327868852459,915
ENST00000219548.9,0.917164179104478,1340
ENST00000219551.2,0.369871794871795,1560
ENST00000219611.7,0.754705400981997,4888
ENST00000219689.12,0.180590019299697,10881
ENST00000219700.10,0.37137569401604,1621
ENST00000219771.7,0.630887185104053,913
ENST00000219782.11,0.764556962025316,2765
ENST00000219789.11,0.946825827455236,1843
ENST00000219794.11,0.844793713163065,2036
ENST00000219797.9,0.982608695652174,1495
ENST00000219837.12,0.254126440361258,6422
ENST00000219905.13,0.156400464884609,12046
ENST00000220003.14,0.94221655122129,2743
ENST00000220058.9,0.588674435542607,2746
ENST00000220166.10,0.64988344988345,2145
ENST00000220244.7,0.973567672294492,7226
ENST00000220325.9,0.311826277144196,6401
ENST00000220429.12,0.991195891415994,2726
ENST00000220496.9,0.240526740123623,3721
ENST00000220507.5,0.92969696969697,1650
ENST00000220509.10,0.892,3875
ENST00000220514.8,0.960033305578684,1201
ENST00000220531.9,0.98001588141874,3778
ENST00000220562.9,0.75416615983457,8221
ENST00000220584.9,0.798034398034398,2035
ENST00000220592.10,0.200479616306954,14595
ENST00000220659.11,0.73671875,2560
ENST00000220669.10,0.812042124542125,2184
ENST00000220751.5,0.809220985691574,2516
ENST00000220763.10,0.928312629399586,1932
ENST00000220764.7,0.393115942028986,2760
ENST00000220809.9,0.799477465708687,3062
ENST00000220822.12,0.956927297668038,3645
ENST00000220847.8,0.830451925993327,3297
ENST00000220849.10,0.724035608308605,2022
ENST00000220853.8,0.33512900481996,3527
ENST00000220913.10,0.751309955663039,2481
ENST00000220959.8,0.30802718199193,9418
ENST00000220966.10,0.825242718446602,2678
ENST00000221086.8,0.177446688320859,7081
ENST00000221114.8,0.88045540796964,1054
ENST00000221130.11,0.613381674357284,3034
ENST00000221132.8,0.826022304832714,2690
ENST00000221138.9,0.847893114080164,1946
ENST00000221200.9,0.491238491238491,3367
ENST00000221233.9,0.956913827655311,998
ENST00000221249.10,0.420944336149014,4617
ENST00000221264.8,0.424844720496894,1610
ENST00000221265.8,0.483636363636364,2200
ENST00000221283.10,0.978249336870027,1885
ENST00000221315.10,0.125512184602113,4637
ENST00000221327.8,0.565397923875433,4335
ENST00000221363.8,0.971293375394322,3170
ENST00000221403.7,0.578947368421053,1064
ENST00000221413.10,0.434370771312585,1478
ENST00000221418.9,0.9725,1200
ENST00000221419.10,0.947245564892624,2142
ENST00000221431.11,0.857068607068607,1924
ENST00000221448.9,0.511540860885839,1603
ENST00000221452.13,0.961248892825509,2258
ENST00000221455.8,0.376401973979363,2229
ENST00000221459.7,0.941018766756032,746
ENST00000221462.9,0.952308214528174,2946
ENST00000221466.10,0.654533421575116,1511
ENST00000221480.6,0.743970315398887,1078
ENST00000221486.6,0.874570446735395,1164
ENST00000221494.10,0.964484249536751,1619
ENST00000221496.5,0.672747374239912,1809
ENST00000221504.12,0.88572739788894,2179
ENST00000221543.10,0.96945107398568,2095
ENST00000221554.13,0.955768081291094,1673
ENST00000221561.12,0.54432059447983,1884
ENST00000221566.7,0.987897803675482,2231
ENST00000221573.11,0.948026315789474,1520
ENST00000221576.4,0.734126984126984,504
ENST00000221665.5,0.934593572778828,2645
ENST00000221671.8,0.836521219366408,3346
ENST00000221735.12,0.393105291288081,3742
ENST00000221770.7,0.34898750538561,2321
ENST00000221784.8,0.890681003584229,558
ENST00000221801.8,0.903111111111111,1125
ENST00000221847.6,0.910189982728843,1158
ENST00000221855.8,0.947315096251266,987
ENST00000221856.11,0.913256955810147,1833
ENST00000221859.9,0.888261851015801,443
ENST00000221891.9,0.981012658227848,2370
ENST00000221899.7,0.200214515552378,2797
ENST00000221922.11,0.698815984213123,2027
ENST00000221930.6,0.67589928057554,2780
ENST00000221943.14,0.973823529411765,1700
ENST00000221957.9,0.977150537634409,2232
ENST00000221972.8,0.905368516833485,1099
ENST00000221975.6,0.872,500
ENST00000221980.5,0.318917134367778,3029
ENST00000222005.7,0.946229913473424,1618
ENST00000222008.11,0.96,750
ENST00000222032.10,0.594746716697936,533
ENST00000222120.8,0.346698113207547,4240
ENST00000222122.10,0.690322580645161,2170
ENST00000222139.11,0.74533388635421,2411
ENST00000222145.9,0.505783057205377,3199
ENST00000222190.9,0.951585976627713,599
ENST00000222214.10,0.962742980561555,1852
ENST00000222219.8,0.887512899896801,1938
ENST00000222224.4,0.54308472121651,1381
ENST00000222247.10,0.946372239747634,634
ENST00000222248.4,0.440344062153163,3604
ENST00000222250.5,0.741703318672531,2501
ENST00000222254.13,0.929522613065327,3980
ENST00000222256.9,0.976604278074866,1496
ENST00000222266.2,0.673300165837479,603
ENST00000222275.3,0.765217391304348,1265
ENST00000222284.10,0.973502304147465,868
ENST00000222305.8,0.857674684994273,1746
ENST00000222307.9,0.967261904761905,1344
ENST00000222308.8,0.906432748538012,1710
ENST00000222329.9,0.62687125748503,2672
ENST00000222330.8,0.963064295485636,2193
ENST00000222345.11,0.43815592203898,8004
ENST00000222374.3,0.915258108725445,2189
ENST00000222399.11,0.989823008849557,5650
ENST00000222402.8,0.339402310396786,3982
ENST00000222482.10,0.978853046594982,2790
ENST00000222511.11,0.155227667245293,7489
ENST00000222543.11,0.428183053919348,2207
ENST00000222547.8,0.916948008102633,1481
ENST00000222553.8,0.525114678899083,4360
ENST00000222567.6,0.567171846904701,3893
ENST00000222572.8,0.967701863354037,1610
ENST00000222573.5,0.283039893024292,8974
ENST00000222574.9,0.953952011291461,2834
ENST00000222584.8,0.522790850748725,6077
ENST00000222597.7,0.817135549872123,2346
ENST00000222644.10,0.238317757009346,8346
ENST00000222673.6,0.984378726448843,4193
ENST00000222690.10,0.767350157728707,3804
ENST00000222693.5,0.45292922451744,2953
ENST00000222718.7,0.66073546856465,1686
ENST00000222725.10,0.988957055214724,2445
ENST00000222726.4,0.84311377245509,1670
ENST00000222747.8,0.914893617021277,2585
ENST00000222800.8,0.832157968970381,1418
ENST00000222803.10,0.436118923262354,4978
ENST00000222812.8,0.969314938154139,2102
ENST00000222823.9,0.601376859871197,4503
ENST00000222969.10,0.942015209125475,1052
ENST00000222982.8,0.980813953488372,1720
ENST00000222990.8,0.291985544217687,4704
ENST00000223023.5,0.717625487050195,4363
ENST00000223029.8,0.947412353923205,1198
ENST00000223051.8,0.803187803187803,2886
ENST00000223054.8,0.924976258309592,1053
ENST00000223061.6,0.537598944591029,1516
ENST00000223073.6,0.135035790288257,15507
ENST00000223084.7,0.606949806949807,1295
ENST00000223122.4,0.949352841868317,1777
ENST00000223127.8,0.923254165189649,2821
ENST00000223129.8,0.298762376237624,2020
ENST00000223136.5,0.806896551724138,870
ENST00000223145.10,0.53522463615271,4741
ENST00000223190.8,0.99546204620462,2424
ENST00000223208.10,0.55403687221869,6292
ENST00000223210.5,0.580236243157591,6942
ENST00000223215.10,0.808956916099773,2646
