transcript_id,read_coverage,transcript_length
ENST00000170564.7,0.902851770604826,3191
ENST00000170630.6,0.996449704142012,3380
ENST00000171111.10,0.971539961013645,2565
ENST00000172229.8,0.984154929577465,3408
ENST00000173527.6,0.970648815653965,1942
ENST00000174618.5,0.674517766497462,4925
ENST00000175091.5,0.95970695970696,1365
ENST00000175506.8,0.927843803056027,2356
ENST00000175756.10,0.698008849557522,3616
ENST00000176643.11,0.651633810423981,3703
ENST00000176763.10,0.721147318397828,5892
ENST00000177742.7,0.963461538461538,1040
ENST00000178640.10,0.973549488054608,2344
ENST00000179259.6,0.155682787184797,8209
ENST00000181796.7,0.730728616684266,3788
ENST00000181839.10,0.56010498687664,9525
ENST00000182527.4,0.860791826309068,7047
ENST00000184266.3,0.662058371735791,651
ENST00000184956.11,0.632531106745252,6108
ENST00000185150.9,0.937448896156991,2446
ENST00000186436.10,0.530667064617221,6701
ENST00000187762.7,0.969783352337514,2631
ENST00000187830.2,0.596902937420179,3132
ENST00000188312.7,0.980426021876799,1737
ENST00000188376.9,0.766369827134625,1909
ENST00000189444.11,0.572377158034528,3012
ENST00000190611.9,0.310927525347353,10652
ENST00000190983.5,0.959343236903831,1279
ENST00000191018.9,0.961011591148577,1898
ENST00000192788.6,0.447789275634995,9567
ENST00000193322.8,0.678371728919705,4471
ENST00000193403.10,0.906853664990738,3779
ENST00000194118.8,0.560145256468452,2203
ENST00000194214.10,0.854014598540146,685
ENST00000194530.8,0.957695769576958,2222
ENST00000196061.5,0.985551075268817,2976
ENST00000196169.7,0.756873136800265,3019
ENST00000196371.10,0.905130540376442,3294
ENST00000196482.4,0.619509299564701,5054
ENST00000196489.4,0.347151277013752,2545
ENST00000196551.8,0.959514170040486,741
ENST00000197268.13,0.691148376140947,4711
ENST00000198767.11,0.973016729627631,3706
ENST00000198939.6,0.544809010773751,4084
ENST00000199320.9,0.501942776404097,2831
ENST00000199389.11,0.625255044207663,4411
ENST00000199448.9,0.963817097415507,2515
ENST00000199706.13,0.7001312335958,1524
ENST00000199814.9,0.975641583297086,2299
ENST00000200135.8,0.984162895927602,2873
ENST00000200453.6,0.988297872340425,2350
ENST00000200457.9,0.961606615475487,1693
ENST00000200557.11,0.515604681404421,4614
ENST00000200639.9,0.247589900535578,6535
ENST00000200652.4,0.736123545210385,2234
ENST00000201015.8,0.956196581196581,1872
ENST00000201031.3,0.972746331236897,2862
ENST00000201963.3,0.647003525264395,4255
ENST00000202017.6,0.650996423096576,1957
ENST00000202556.14,0.662545454545455,5500
ENST00000202677.12,0.0379256155055003,9545
ENST00000202773.14,0.958740499457112,921
ENST00000202816.5,0.960509950248756,3216
ENST00000202834.11,0.932744565217391,1472
ENST00000202967.4,0.943303204601479,1217
ENST00000203001.7,0.758279276203482,2929
ENST00000203166.10,0.582678075855689,4324
ENST00000203407.6,0.972413793103448,1595
ENST00000203556.9,0.520408163265306,3528
ENST00000203630.10,0.960771704180064,1555
ENST00000204005.13,0.307233704292528,5032
ENST00000204517.11,0.926490984743412,2163
ENST00000204549.9,0.912150194828197,2823
ENST00000204566.7,0.961645358532518,1799
ENST00000204604.6,0.931920903954802,3540
ENST00000204679.9,0.580253164556962,1975
ENST00000204726.9,0.166030129429238,9426
ENST00000204961.5,0.963063881320012,3303
ENST00000205061.9,0.262922164386878,8261
ENST00000205135.8,0.119980993110002,4209
ENST00000205143.4,0.388078902229846,2332
ENST00000205194.5,0.918148148148148,1350
ENST00000205214.11,0.969003071767663,3581
ENST00000205402.10,0.587220808594854,3537
ENST00000205636.4,0.951466586029634,3307
ENST00000206020.8,0.966666666666667,1005
ENST00000206262.2,0.110816944024206,7932
ENST00000206380.8,0.964590163934426,1525
ENST00000206423.8,0.105845053247703,12301
ENST00000206451.11,0.933678756476684,965
ENST00000206474.11,0.94183922046285,1642
ENST00000206542.9,0.642206477732793,1976
ENST00000206595.11,0.564124783362218,5770
ENST00000206765.11,0.575619533527697,2744
ENST00000207549.9,0.141421568627451,4080
ENST00000207636.9,0.664139499620925,1319
ENST00000207870.8,0.478047450231797,3667
ENST00000209728.9,0.406003505696757,4564
ENST00000209873.9,0.973002754820937,1815
ENST00000209875.9,0.0714966222068249,11546
ENST00000209884.5,0.845782073813708,3414
ENST00000210060.12,0.969888475836431,1345
ENST00000210187.11,0.912485065710872,1674
ENST00000210313.8,0.890712806861875,3381
ENST00000210444.6,0.971162001696353,1179
ENST00000210633.4,0.957897081755402,4489
ENST00000211287.9,0.170677644078531,6316
ENST00000211314.5,0.910931174089069,988
ENST00000211372.9,0.833605220228385,613
ENST00000211379.9,0.973802593278645,3779
ENST00000211402.10,0.92775974025974,4312
ENST00000211936.10,0.943244114801677,3101
ENST00000211998.10,0.195561215208295,5497
ENST00000212015.11,0.925249573898222,4107
ENST00000212355.9,0.58140085186938,6339
ENST00000214869.7,0.755664421310472,1633
ENST00000214893.10,0.128281117696867,4724
ENST00000215057.7,0.917104276069017,2666
ENST00000215061.9,0.891539153915392,1111
ENST00000215071.9,0.635046113306983,1518
ENST00000215115.5,0.862310385064177,857
ENST00000215375.7,0.928643216080402,995
ENST00000215555.7,0.70072463768116,1380
ENST00000215565.3,0.896261682242991,535
ENST00000215567.10,0.966637401229148,1139
ENST00000215570.8,0.409855769230769,1664
ENST00000215574.9,0.97179125528914,1418
ENST00000215582.8,0.979896013864818,2885
ENST00000215587.11,0.383359253499222,1286
ENST00000215631.9,0.935083880379285,1371
ENST00000215659.13,0.977502812148481,1778
ENST00000215730.12,0.232801127025123,4259
ENST00000215742.9,0.534762153685311,1913
ENST00000215743.8,0.959088898717382,2261
ENST00000215754.8,0.921005385996409,557
ENST00000215770.6,0.77180783817952,1582
ENST00000215790.12,0.971095334685598,1972
ENST00000215793.13,0.558055009823183,5090
ENST00000215794.8,0.991926803013993,1858
ENST00000215829.8,0.170802077322562,3466
ENST00000215832.11,0.576262540384288,5881
ENST00000215862.8,0.249944059073618,4469
ENST00000215882.10,0.963501291989664,1548
ENST00000215904.7,0.974155069582505,2012
ENST00000215906.6,0.594510385756676,3370
ENST00000215909.10,0.954545454545455,528
ENST00000215912.10,0.982644628099174,2420
ENST00000215917.11,0.313930348258706,4020
ENST00000215919.3,0.974960254372019,2516
ENST00000215941.9,0.976521322472448,2087
ENST00000215956.10,0.645381984036488,877
ENST00000215957.10,0.81380042462845,4710
ENST00000215980.10,0.929637526652452,938
ENST00000216014.9,0.976387249114522,1694
ENST00000216019.11,0.435724266418258,6441
ENST00000216027.8,0.943037974683544,1106
ENST00000216029.8,0.87521815008726,1146
ENST00000216034.6,0.510093549975382,2031
ENST00000216036.9,0.547558922558923,1188
ENST00000216037.10,0.946486486486486,1850
ENST00000216038.6,0.974739970282318,2019
ENST00000216039.9,0.958607456140351,3648
ENST00000216044.10,0.708256880733945,4905
ENST00000216068.9,0.96336499321574,1474
ENST00000216080.5,0.938675696012039,2658
ENST00000216085.12,0.868598761958357,1777
ENST00000216106.6,0.951159951159951,4095
ENST00000216115.3,0.967928496319663,951
ENST00000216117.9,0.967824967824968,1554
ENST00000216121.12,0.972429210134128,2013
ENST00000216122.9,0.720069404279931,3458
ENST00000216124.10,0.450395901257569,4294
ENST00000216129.7,0.971647962197283,3386
ENST00000216133.10,0.863293602529798,4111
ENST00000216146.9,0.978395061728395,1296
ENST00000216160.11,0.489055659787367,3198
ENST00000216180.8,0.531420268797675,2753
ENST00000216181.11,0.363508253925648,7451
ENST00000216185.7,0.947979041916168,1336
ENST00000216187.10,0.75858123569794,3933
ENST00000216190.13,0.959574468085106,1880
ENST00000216194.11,0.270679012345679,1620
ENST00000216214.7,0.361191440138809,3458
ENST00000216218.8,0.490815691158157,3212
ENST00000216225.9,0.42087254063302,1169
ENST00000216237.10,0.986202571338978,3189
ENST00000216252.4,0.952516619183286,1053
ENST00000216254.9,0.987564008778347,2734
ENST00000216259.8,0.974235104669887,1242
ENST00000216264.13,0.829806393516434,4442
ENST00000216267.12,0.89022540095362,4614
ENST00000216268.6,0.500942985637603,6893
ENST00000216271.10,0.873003506038177,2567
ENST00000216277.13,0.914285714285714,4515
ENST00000216281.13,0.898079306071871,3228
ENST00000216286.10,0.977720739219712,4870
ENST00000216294.5,0.685499421519476,2593
ENST00000216297.7,0.986916309496955,4433
ENST00000216330.7,0.571852731591449,1684
ENST00000216350.12,0.891017173051519,2271
ENST00000216367.10,0.956264775413712,1692
ENST00000216373.10,0.835148874364561,5508
ENST00000216392.8,0.973204715969989,2799
ENST00000216410.8,0.330488750969744,3867
ENST00000216416.9,0.272439281942978,4735
ENST00000216420.12,0.627930682976555,1962
ENST00000216442.12,0.859912445278299,1599
ENST00000216446.9,0.978849966953073,1513
ENST00000216452.9,0.815638450502152,1394
ENST00000216455.9,0.927748691099476,955
ENST00000216463.8,0.478604651162791,1075
ENST00000216465.10,0.883220910623946,1186
ENST00000216468.8,0.448395825280247,7761
ENST00000216479.8,0.958489154824233,1337
ENST00000216484.7,0.247946228528753,8034
ENST00000216489.8,0.730458221024259,2597
ENST00000216500.9,0.525409130060293,2322
ENST00000216513.5,0.46171622246187,6491
ENST00000216520.6,0.800898203592814,668
ENST00000216554.8,0.646584938704028,5710
ENST00000216602.10,0.915844838921762,1521
ENST00000216639.8,0.911004209260373,1663
ENST00000216714.8,0.978664831383345,1453
ENST00000216727.9,0.903092214246273,1811
ENST00000216743.6,0.436545057686311,3207
ENST00000216756.11,0.949632738719832,953
ENST00000216774.11,0.961133973479652,2187
ENST00000216780.9,0.96374483708123,2179
ENST00000216797.10,0.970173187940988,1559
ENST00000216799.9,0.967780429594272,838
ENST00000216802.10,0.961538461538462,793
ENST00000216807.12,0.954683352294274,2637
ENST00000216832.9,0.423522759400622,3537
ENST00000216840.11,0.932168550873587,1946
ENST00000216862.8,0.468273337400854,3278
ENST00000216877.10,0.853825503355705,3725
ENST00000216879.9,0.491730981256891,2721
ENST00000216923.5,0.98642459928034,3057
ENST00000216962.9,0.935131195335277,4116
ENST00000216968.5,0.931430689399555,1349
ENST00000217026.5,0.984632683658171,2668
ENST00000217086.9,0.628047609905932,5209
ENST00000217109.9,0.459325396825397,4032
ENST00000217121.9,0.522438611346317,2362
ENST00000217131.6,0.980026631158455,1502
ENST00000217159.6,0.978645066273932,2716
ENST00000217162.5,0.595189563799429,2453
ENST00000217173.7,0.518837209302326,4300
ENST00000217182.6,0.975183305132544,1773
ENST00000217185.3,0.699291961682632,2401
ENST00000217195.12,0.98963133640553,1302
ENST00000217233.9,0.870755517826825,2356
ENST00000217244.9,0.210682378311768,12984
ENST00000217289.9,0.961936596937675,4637
ENST00000217315.9,0.875992063492063,4032
ENST00000217381.3,0.962008141112619,2211
ENST00000217402.3,0.658551810237204,1602
ENST00000217426.7,0.982325581395349,2150
ENST00000217446.8,0.97803538743136,1639
ENST00000217455.9,0.961005199306759,1154
ENST00000217456.3,0.952316076294278,2202
ENST00000217515.11,0.171418128654971,6840
ENST00000217652.8,0.92901878914405,958
ENST00000217893.10,0.941530524505589,1163
ENST00000217901.10,0.953558052434457,1335
ENST00000217909.8,0.950339050658157,2507
ENST00000217958.8,0.966666666666667,1470
ENST00000217971.8,0.973124002128792,1879
ENST00000218004.5,0.972511144130758,2692
ENST00000218056.9,0.838512241054614,2124
ENST00000218089.13,0.951322345726332,5218
ENST00000218104.6,0.961024802398474,3669
ENST00000218147.11,0.232069970845481,6860
ENST00000218197.9,0.602722772277228,1616
ENST00000218200.12,0.974728825294253,4333
ENST00000218224.9,0.418767507002801,1428
ENST00000218340.4,0.950945945945946,3700
ENST00000218348.7,0.922708208508089,3338
ENST00000218364.5,0.307349665924276,2694
ENST00000218388.9,0.970091027308192,769
ENST00000218516.4,0.97040971168437,1318
ENST00000218652.12,0.512975778546713,4624
ENST00000218981.5,0.545177664974619,1970
ENST00000219066.5,0.931583880037488,1067
ENST00000219069.6,0.92078001218769,3282
ENST00000219091.9,0.948424796747968,1968
ENST00000219097.7,0.953560371517028,1615
ENST00000219139.8,0.916009598902983,2917
ENST00000219150.10,0.947627849661121,1623
ENST00000219168.8,0.741082410824108,1626
ENST00000219169.9,0.390094339622642,2120
ENST00000219204.8,0.963941086846115,1969
ENST00000219207.10,0.961923847695391,1497
ENST00000219240.9,0.319768687085029,4669
ENST00000219251.13,0.716617933723197,2052
ENST00000219252.10,0.970804988662131,1764
ENST00000219255.3,0.962339743589744,1248
ENST00000219271.4,0.846134908911866,4062
ENST00000219281.8,0.959519572953737,2248
ENST00000219299.8,0.387803490136571,5272
ENST00000219302.8,0.941037735849057,848
ENST00000219313.9,0.931943592887799,1631
ENST00000219315.9,0.246962915601023,6256
ENST00000219320.9,0.567274519467718,4058
ENST00000219343.11,0.430215827338129,6255
ENST00000219345.10,0.985152190051967,2694
ENST00000219368.8,0.968814968814969,2405
ENST00000219400.8,0.0660246227164416,10072
ENST00000219409.8,0.821576763485477,964
ENST00000219431.4,0.73428331936295,1193
ENST00000219439.9,0.944901315789474,3648
ENST00000219473.12,0.981069711538461,3328
ENST00000219478.11,0.169557005494505,5824
ENST00000219479.7,0.882,1000
ENST00000219481.10,0.716956802063185,1551
ENST00000219535.7,0.826302729528536,806
ENST00000219542.3,0.958469945355191,915
ENST00000219548.9,0.924626865671642,1340
ENST00000219611.7,0.749181669394435,4888
ENST00000219689.12,0.208896241154306,10881
ENST00000219771.7,0.737130339539978,913
ENST00000219782.11,0.853164556962025,2765
ENST00000219789.11,0.96581660336408,1843
ENST00000219794.11,0.862475442043222,2036
ENST00000219797.9,0.978595317725752,1495
ENST00000219837.12,0.303020865773902,6422
ENST00000219905.13,0.122779345840943,12046
ENST00000220003.14,0.954429456799125,2743
ENST00000220058.9,0.591769847050255,2746
ENST00000220166.10,0.652214452214452,2145
ENST00000220325.9,0.441493516638025,6401
ENST00000220429.12,0.928466617754952,2726
ENST00000220496.9,0.241332975006719,3721
ENST00000220507.5,0.94,1650
ENST00000220509.10,0.976774193548387,3875
ENST00000220514.8,0.95503746877602,1201
ENST00000220531.9,0.9785600847009,3778
ENST00000220562.9,0.74437416372704,8221
ENST00000220584.9,0.818673218673219,2035
ENST00000220592.10,0.23021582733813,14595
ENST00000220659.11,0.72890625,2560
ENST00000220669.10,0.810897435897436,2184
ENST00000220751.5,0.786367249602544,2516
ENST00000220763.10,0.783643892339545,1932
ENST00000220764.7,0.391666666666667,2760
ENST00000220809.9,0.80111038536904,3062
ENST00000220822.12,0.980521262002743,3645
ENST00000220847.8,0.639672429481347,3297
ENST00000220849.10,0.722551928783383,2022
ENST00000220853.8,0.337680748511483,3527
ENST00000220913.10,0.740830310358726,2481
ENST00000220959.8,0.710872796772138,9418
ENST00000220966.10,0.861837191934279,2678
ENST00000221086.8,0.157322412088688,7081
ENST00000221114.8,0.872865275142315,1054
ENST00000221130.11,0.749176005273566,3034
ENST00000221132.8,0.93271375464684,2690
ENST00000221138.9,0.857656731757451,1946
ENST00000221200.9,0.901989901989902,3367
ENST00000221233.9,0.95440881763527,998
ENST00000221249.10,0.920836040719082,4617
ENST00000221264.8,0.386024844720497,1610
ENST00000221265.8,0.522954545454545,2200
ENST00000221283.10,0.981432360742706,1885
ENST00000221315.10,0.37545827043347,4637
ENST00000221327.8,0.713264129181084,4335
ENST00000221363.8,0.24416403785489,3170
ENST00000221403.7,0.967105263157895,1064
ENST00000221413.10,0.456359945872801,1478
ENST00000221418.9,0.968333333333333,1200
ENST00000221419.10,0.948646125116713,2142
ENST00000221431.11,0.981288981288981,1924
ENST00000221448.9,0.49812850904554,1603
ENST00000221452.13,0.964570416297609,2258
ENST00000221455.8,0.877972184836249,2229
ENST00000221459.7,0.931635388739946,746
ENST00000221462.9,0.980312287847929,2946
ENST00000221466.10,0.831899404367968,1511
ENST00000221486.6,0.878865979381443,1164
ENST00000221494.10,0.967263743051266,1619
ENST00000221504.12,0.887104176227627,2179
ENST00000221543.10,0.977326968973747,2095
ENST00000221554.13,0.961147638971907,1673
ENST00000221561.12,0.560244161358811,1884
ENST00000221566.7,0.984311967727476,2231
ENST00000221573.11,0.954605263157895,1520
ENST00000221576.4,1,504
ENST00000221665.5,0.939508506616257,2645
ENST00000221671.8,0.640316796174537,3346
ENST00000221735.12,0.214323890967397,3742
ENST00000221770.7,0.366652305040931,2321
ENST00000221784.8,0.89426523297491,558
ENST00000221801.8,0.896888888888889,1125
ENST00000221847.6,0.968048359240069,1158
ENST00000221855.8,0.95694022289767,987
ENST00000221856.11,0.951445717403164,1833
ENST00000221859.9,0.873589164785553,443
ENST00000221891.9,0.946835443037975,2370
ENST00000221922.11,0.926492353231376,2027
ENST00000221930.6,0.666546762589928,2780
ENST00000221943.14,0.979117647058824,1700
ENST00000221957.9,0.973566308243728,2232
ENST00000221972.8,0.894449499545041,1099
ENST00000221975.6,0.893,500
ENST00000221980.5,0.451138989765599,3029
ENST00000222005.7,0.955500618046972,1618
ENST00000222008.11,0.952,750
ENST00000222032.10,0.624765478424015,533
ENST00000222120.8,0.594575471698113,4240
ENST00000222122.10,0.664976958525346,2170
ENST00000222139.11,0.550808793031937,2411
ENST00000222145.9,0.539543607377305,3199
ENST00000222190.9,0.94991652754591,599
ENST00000222214.10,0.960583153347732,1852
ENST00000222219.8,0.892156862745098,1938
ENST00000222224.4,0.637581462708183,1381
ENST00000222247.10,0.944794952681388,634
ENST00000222248.4,0.504994450610433,3604
ENST00000222250.5,0.49860055977609,2501
ENST00000222254.13,0.958291457286432,3980
ENST00000222256.9,0.946189839572193,1496
ENST00000222266.2,0.933665008291874,603
ENST00000222275.3,0.709090909090909,1265
ENST00000222284.10,0.960829493087558,868
ENST00000222305.8,0.898052691867125,1746
ENST00000222307.9,0.969122023809524,1344
ENST00000222308.8,0.940350877192982,1710
ENST00000222329.9,0.810254491017964,2672
ENST00000222330.8,0.973096215230278,2193
ENST00000222345.11,0.546601699150425,8004
ENST00000222374.3,0.890817724988579,2189
ENST00000222388.6,0.231121281464531,2185
ENST00000222399.11,0.992035398230088,5650
ENST00000222402.8,0.334254143646409,3982
ENST00000222482.10,0.981720430107527,2790
ENST00000222511.11,0.15729736947523,7489
ENST00000222547.8,0.929439567859554,1481
ENST00000222553.8,0.477408256880734,4360
ENST00000222567.6,0.71333162085795,3893
ENST00000222572.8,0.964596273291925,1610
ENST00000222573.5,0.186427457098284,8974
ENST00000222574.9,0.996118560338744,2834
ENST00000222584.8,0.418133947671548,6077
ENST00000222597.7,0.850596760443308,2346
ENST00000222644.10,0.241792475437335,8346
ENST00000222673.6,0.987717624612449,4193
ENST00000222690.10,0.790352260778128,3804
ENST00000222693.5,0.451743989163562,2953
ENST00000222725.10,0.993047034764826,2445
ENST00000222726.4,0.91497005988024,1670
ENST00000222747.8,0.896711798839458,2585
ENST00000222800.8,0.960860366713681,1418
ENST00000222803.10,0.652671755725191,4978
ENST00000222812.8,0.983349191246432,2102
ENST00000222823.9,0.192982456140351,4503
ENST00000222969.10,0.943916349809886,1052
ENST00000222990.8,0.293792517006803,4704
ENST00000223023.5,0.663534265413706,4363
ENST00000223029.8,0.951585976627713,1198
ENST00000223051.8,0.728690228690229,2886
ENST00000223054.8,0.935422602089269,1053
ENST00000223061.6,0.568931398416886,1516
ENST00000223073.6,0.165538144063971,15507
ENST00000223084.7,0.587644787644788,1295
ENST00000223095.5,0.688212927756654,3156
ENST00000223122.4,0.950478334271244,1777
ENST00000223127.8,0.941864587025877,2821
ENST00000223129.8,0.234653465346535,2020
ENST00000223136.5,0.809195402298851,870
ENST00000223145.10,0.887470997679814,4741
ENST00000223190.8,0.980610561056106,2424
ENST00000223208.10,0.554990464081373,6292
ENST00000223210.5,0.158095649668683,6942
ENST00000223215.10,0.753779289493575,2646
ENST00000223273.7,0.959816303099885,871
ENST00000223321.9,0.583682008368201,1434
ENST00000223324.3,0.952270081490105,859
ENST00000223336.11,0.932146829810901,899
ENST00000223361.7,0.372573575453976,1597
ENST00000223368.7,0.966025255562237,1663
ENST00000223369.3,0.975424647632815,2767
ENST00000223398.11,0.296816645918549,5623
ENST00000223423.8,0.919243986254295,2328
ENST00000223428.9,0.422007069309974,6507
ENST00000223459.11,0.955696202531646,1106
ENST00000223500.9,0.666754339821147,1901
ENST00000223528.6,0.165806626833243,7364
ENST00000223641.5,0.893617021276596,564
ENST00000223864.7,0.884811416921509,981
ENST00000223865.8,0.608348134991119,3378
ENST00000224073.6,0.86178247734139,662
ENST00000224140.6,0.390955769750473,11101
ENST00000224237.9,0.965738758029979,1868
ENST00000224356.5,0.875767595654228,2117
ENST00000224652.12,0.429417773237998,4895
ENST00000224756.12,0.636743215031315,7664
ENST00000224949.9,0.986285380799533,3427
ENST00000224950.8,0.205683780813314,6369
ENST00000225174.8,0.692167577413479,2196
ENST00000225235.5,0.718910768139081,5637
ENST00000225296.8,0.521951219512195,5535
ENST00000225298.12,0.969349680170576,1876
ENST00000225308.12,0.937149968886123,1607
ENST00000225328.10,0.979611650485437,2060
ENST00000225388.9,0.253470626091753,10877
ENST00000225394.8,0.978588421887391,3783
ENST00000225430.9,0.894165535956581,737
ENST00000225504.8,0.485887096774194,1488
ENST00000225512.6,0.621995740797079,3287
