transcript_id,read_coverage,transcript_length
ENST00000172229.8,0.927816901408451,3408
ENST00000173527.6,0.97167868177137,1942
ENST00000174618.5,0.822741116751269,4925
ENST00000175091.5,0.953113553113553,1365
ENST00000175506.8,0.928056027164686,2356
ENST00000175756.10,0.530558628318584,3616
ENST00000176643.11,0.801512287334594,3703
ENST00000176763.10,0.399439918533605,5892
ENST00000177648.13,0.558739255014327,4537
ENST00000177742.7,0.969230769230769,1040
ENST00000178640.10,0.974402730375427,2344
ENST00000179259.6,0.156657327323669,8209
ENST00000181796.7,0.79039070749736,3788
ENST00000181839.10,0.201049868766404,9525
ENST00000182527.4,0.632183908045977,7047
ENST00000184266.3,0.662058371735791,651
ENST00000184956.11,0.527177472167649,6108
ENST00000185150.9,0.932338511856092,2446
ENST00000186436.10,0.849425458886733,6701
ENST00000187762.7,0.958570885594831,2631
ENST00000187830.2,0.437899106002554,3132
ENST00000188312.7,0.960564191134139,1737
ENST00000188376.9,0.776846516500786,1909
ENST00000188790.9,0.982195845697329,2696
ENST00000189444.11,0.951195219123506,3012
ENST00000190611.9,0.337730003755163,10652
ENST00000190983.5,0.970289288506646,1279
ENST00000191018.9,0.958904109589041,1898
ENST00000192788.6,0.313107557227971,9567
ENST00000193322.8,0.63822411093715,4471
ENST00000193403.10,0.913204551468643,3779
ENST00000194118.8,0.746482069904675,2203
ENST00000194155.7,0.653949620934214,4089
ENST00000194214.10,0.824817518248175,685
ENST00000194530.8,0.96939693969397,2222
ENST00000194900.8,0.337205497382199,6112
ENST00000196061.5,0.98067876344086,2976
ENST00000196169.7,0.762504140443856,3019
ENST00000196371.10,0.974499089253188,3294
ENST00000196482.4,0.627028096557182,5054
ENST00000196489.4,0.982907662082515,2545
ENST00000196551.8,0.959514170040486,741
ENST00000197268.13,0.507960093398429,4711
ENST00000198536.7,0.802517702596381,1271
ENST00000198767.11,0.953858607663249,3706
ENST00000198939.6,0.508080313418217,4084
ENST00000199320.9,0.512539738608266,2831
ENST00000199389.11,0.623214690546361,4411
ENST00000199448.9,0.970178926441352,2515
ENST00000199706.13,0.699475065616798,1524
ENST00000199814.9,0.977381470204437,2299
ENST00000200135.8,0.983292725374173,2873
ENST00000200181.8,0.12449118046133,5896
ENST00000200453.6,0.98936170212766,2350
ENST00000200457.9,0.953337271116361,1693
ENST00000200557.11,0.347204161248374,4614
ENST00000200639.9,0.244223412394797,6535
ENST00000200652.4,0.933751119068935,2234
ENST00000201031.3,0.982879105520615,2862
ENST00000201647.11,0.799143635655897,2569
ENST00000201961.6,0.968074150360453,971
ENST00000202017.6,0.649974450689831,1957
ENST00000202028.9,0.164200341491178,3514
ENST00000202556.14,0.685454545454545,5500
ENST00000202677.12,0.853326348873756,9545
ENST00000202773.14,0.960912052117264,921
ENST00000202816.5,0.376865671641791,3216
ENST00000202831.7,0.551596638655462,2975
ENST00000202834.11,0.941576086956522,1472
ENST00000202967.4,0.85620377978636,1217
ENST00000203001.7,0.764424718333902,2929
ENST00000203166.10,0.583024976873265,4324
ENST00000203407.6,0.972413793103448,1595
ENST00000203556.9,0.850340136054422,3528
ENST00000203630.10,0.960771704180064,1555
ENST00000203664.10,0.391843518281769,3911
ENST00000204005.13,0.671899841017488,5032
ENST00000204517.11,0.895977808599168,2163
ENST00000204549.9,0.725469358838115,2823
ENST00000204566.7,0.941078376876042,1799
ENST00000204604.6,0.928531073446328,3540
ENST00000204679.9,0.582784810126582,1975
ENST00000204726.9,0.354869509866327,9426
ENST00000204961.5,0.564638207689979,3303
ENST00000205061.9,0.366420530202155,8261
ENST00000205135.8,0.294369208838204,4209
ENST00000205143.4,0.369210977701544,2332
ENST00000205194.5,0.956666666666667,1350
ENST00000205214.11,0.973889974867356,3581
ENST00000205402.10,0.587220808594854,3537
ENST00000205557.12,0.553501945525292,5140
ENST00000205636.4,0.958723918959782,3307
ENST00000206020.8,0.971144278606965,1005
ENST00000206262.2,0.324130105900151,7932
ENST00000206380.8,0.965901639344262,1525
ENST00000206451.11,0.938341968911917,965
ENST00000206474.11,0.848355663824604,1642
ENST00000206542.9,0.650556680161943,1976
ENST00000206595.11,0.544887348353553,5770
ENST00000206765.11,0.962099125364432,2744
ENST00000207549.9,0.990686274509804,4080
ENST00000207636.9,0.871493555724033,1319
ENST00000207870.8,0.430051813471503,3667
ENST00000209728.9,0.408085013146363,4564
ENST00000209873.9,0.952341597796143,1815
ENST00000209875.9,0.164818984929846,11546
ENST00000209884.5,0.958992384299941,3414
ENST00000210060.12,0.963568773234201,1345
ENST00000210313.8,0.882579118603963,3381
ENST00000210444.6,0.968193384223919,1179
ENST00000211314.5,0.907894736842105,988
ENST00000211372.9,0.836867862969005,613
ENST00000211379.9,0.73193966657846,3779
ENST00000211402.10,0.910482374768089,4312
ENST00000211936.10,0.954530796517252,3101
ENST00000211998.10,0.197562306712752,5497
ENST00000212015.11,0.720598977355734,4107
ENST00000212355.9,0.77386023032024,6339
ENST00000214869.7,0.754439681567667,1633
ENST00000214893.10,0.659187129551228,4724
ENST00000215057.7,0.951237809452363,2666
ENST00000215061.9,0.923042304230423,1111
ENST00000215071.9,0.633069828722003,1518
ENST00000215115.5,0.870478413068845,857
ENST00000215368.4,0.465759075907591,2424
ENST00000215375.7,0.939698492462312,995
ENST00000215555.7,0.983333333333333,1380
ENST00000215565.3,0.923364485981308,535
ENST00000215567.10,0.959613696224759,1139
ENST00000215570.8,0.409855769230769,1664
ENST00000215574.9,0.973906911142454,1418
ENST00000215582.8,0.965684575389948,2885
ENST00000215587.11,0.44556765163297,1286
ENST00000215631.9,0.951495258935084,1371
ENST00000215659.13,0.901012373453318,1778
ENST00000215730.12,0.232918525475464,4259
ENST00000215742.9,0.444851019341349,1913
ENST00000215743.8,0.894294559929235,2261
ENST00000215754.8,0.926391382405745,557
ENST00000215770.6,0.986725663716814,1582
ENST00000215790.12,0.971095334685598,1972
ENST00000215793.13,0.561689587426326,5090
ENST00000215794.8,0.972012917115178,1858
ENST00000215798.10,0.850393700787402,1651
ENST00000215829.8,0.170225043277553,3466
ENST00000215832.11,0.497024315592586,5881
ENST00000215838.8,0.743156934306569,2192
ENST00000215862.8,0.290221526068472,4469
ENST00000215882.10,0.954780361757106,1548
ENST00000215904.7,0.965208747514911,2012
ENST00000215906.6,0.986350148367953,3370
ENST00000215909.10,0.956439393939394,528
ENST00000215912.10,0.991322314049587,2420
ENST00000215917.11,0.316666666666667,4020
ENST00000215919.3,0.972972972972973,2516
ENST00000215941.9,0.981073310972688,2087
ENST00000215956.10,0.630558722919042,877
ENST00000215957.10,0.743205944798301,4710
ENST00000215980.10,0.920575692963753,938
ENST00000216014.9,0.976387249114522,1694
ENST00000216019.11,0.295451016922838,6441
ENST00000216024.7,0.94711326575584,2269
ENST00000216027.8,0.946654611211573,1106
ENST00000216029.8,0.87783595113438,1146
ENST00000216034.6,0.5096011816839,2031
ENST00000216037.10,0.946486486486486,1850
ENST00000216038.6,0.978207033184745,2019
ENST00000216039.9,0.953125,3648
ENST00000216044.10,0.417838939857288,4905
ENST00000216068.9,0.955902306648575,1474
ENST00000216075.11,0.168146832445234,1689
ENST00000216080.5,0.764860797592175,2658
ENST00000216083.6,0.564399874647446,3191
ENST00000216085.12,0.673044456949916,1777
ENST00000216099.13,0.880318091451292,2515
ENST00000216106.6,0.646398046398046,4095
ENST00000216115.3,0.906414300736067,951
ENST00000216117.9,0.962676962676963,1554
ENST00000216121.12,0.970690511674118,2013
ENST00000216122.9,0.721804511278195,3458
ENST00000216124.10,0.454937121564974,4294
ENST00000216127.5,0.988685813751088,3447
ENST00000216129.7,0.883933845245127,3386
ENST00000216133.10,0.774993918754561,4111
ENST00000216146.9,0.979166666666667,1296
ENST00000216160.11,0.977485928705441,3198
ENST00000216180.8,0.677079549582274,2753
ENST00000216181.11,0.353912226546772,7451
ENST00000216185.7,0.952095808383233,1336
ENST00000216187.10,0.7953216374269,3933
ENST00000216190.13,0.960904255319149,1880
ENST00000216194.11,0.78179012345679,1620
ENST00000216214.7,0.481492192018508,3458
ENST00000216218.8,0.49019302615193,3212
ENST00000216225.9,0.423438836612489,1169
ENST00000216237.10,0.978363123236124,3189
ENST00000216252.4,0.954415954415954,1053
ENST00000216254.9,0.986832479882955,2734
ENST00000216259.8,0.965378421900161,1242
ENST00000216264.13,0.944619540747411,4442
ENST00000216267.12,0.732228001733853,4614
ENST00000216268.6,0.401639344262295,6893
ENST00000216271.10,0.75808336579665,2567
ENST00000216277.13,0.913732004429679,4515
ENST00000216281.13,0.897149938042131,3228
ENST00000216286.10,0.963141683778234,4870
ENST00000216288.11,0.177602198557197,2911
ENST00000216294.5,0.626880061704589,2593
ENST00000216297.7,0.967065192871644,4433
ENST00000216330.7,0.570665083135392,1684
ENST00000216350.12,0.891237340378688,2271
ENST00000216367.10,0.955673758865248,1692
ENST00000216373.10,0.968046477850399,5508
ENST00000216392.8,0.973561986423723,2799
ENST00000216410.8,0.402379105249547,3867
ENST00000216416.9,0.274762407602957,4735
ENST00000216420.12,0.63302752293578,1962
ENST00000216442.12,0.852407754846779,1599
ENST00000216446.9,0.961004626569729,1513
ENST00000216452.9,0.818866571018651,1394
ENST00000216455.9,0.922513089005236,955
ENST00000216456.6,0.989120580235721,1103
ENST00000216463.8,0.702325581395349,1075
ENST00000216465.10,0.872681281618887,1186
ENST00000216468.8,0.329339002705837,7761
ENST00000216479.8,0.945400149588631,1337
ENST00000216484.7,0.348518795120737,8034
ENST00000216489.8,0.724874855602618,2597
ENST00000216500.9,0.522394487510767,2322
ENST00000216513.5,0.186951163148976,6491
ENST00000216520.6,0.697604790419162,668
ENST00000216554.8,0.486339754816112,5710
ENST00000216602.10,0.553583168967784,1521
ENST00000216639.8,0.85628382441371,1663
ENST00000216714.8,0.979697178251893,1453
ENST00000216727.9,0.803699613473219,1811
ENST00000216743.6,0.662301216089804,3207
ENST00000216756.11,0.954879328436516,953
ENST00000216774.11,0.966163694558756,2187
ENST00000216780.9,0.969481413492428,2179
ENST00000216797.10,0.973059653624118,1559
ENST00000216799.9,0.925417661097852,838
ENST00000216802.10,0.969735182849937,793
ENST00000216807.12,0.946909366704589,2637
ENST00000216832.9,0.473847893695222,3537
ENST00000216840.11,0.961459403905447,1946
ENST00000216862.8,0.670225747406956,3278
ENST00000216877.10,0.84993288590604,3725
ENST00000216879.9,0.491730981256891,2721
ENST00000216923.5,0.960745829244357,3057
ENST00000216962.9,0.870991253644315,4116
ENST00000216968.5,0.934025203854707,1349
ENST00000217026.5,0.974887556221889,2668
ENST00000217086.9,0.616241121136495,5209
ENST00000217109.9,0.451016865079365,4032
ENST00000217121.9,0.531964436917866,2362
ENST00000217131.6,0.977363515312916,1502
ENST00000217159.6,0.969072164948454,2716
ENST00000217162.5,0.298002445984509,2453
ENST00000217173.7,0.236279069767442,4300
ENST00000217182.6,0.973491257755217,1773
ENST00000217185.3,0.612036651395252,2401
ENST00000217195.12,0.900153609831029,1302
ENST00000217233.9,0.882215619694397,2356
ENST00000217244.9,0.128080714725816,12984
ENST00000217246.8,0.550861033239888,4994
ENST00000217289.9,0.898857019624757,4637
ENST00000217315.9,0.573164682539683,4032
ENST00000217381.3,0.947535052012664,2211
ENST00000217402.3,0.657303370786517,1602
ENST00000217426.7,0.982325581395349,2150
ENST00000217446.8,0.969798657718121,1639
ENST00000217455.9,0.957538994800693,1154
ENST00000217456.3,0.966394187102634,2202
ENST00000217515.11,0.171052631578947,6840
ENST00000217652.8,0.924843423799583,958
ENST00000217740.4,0.11286560200969,5573
ENST00000217893.10,0.97506448839209,1163
ENST00000217901.10,0.961797752808989,1335
ENST00000217909.8,0.952333466294376,2507
ENST00000217958.8,0.96734693877551,1470
ENST00000217971.8,0.97232570516232,1879
ENST00000218004.5,0.971396731054978,2692
ENST00000218056.9,0.827212806026365,2124
ENST00000218104.6,0.820523303352412,3669
ENST00000218147.11,0.224489795918367,6860
ENST00000218176.4,0.767062314540059,4718
ENST00000218200.12,0.85898915301177,4333
ENST00000218224.9,0.323529411764706,1428
ENST00000218328.12,0.327623906705539,5488
ENST00000218340.4,0.981351351351351,3700
ENST00000218348.7,0.837627321749551,3338
ENST00000218364.5,0.282108389012621,2694
ENST00000218388.9,0.971391417425228,769
ENST00000218516.4,0.962443095599393,1318
ENST00000218652.12,0.52227508650519,4624
ENST00000218789.9,0.401108350850373,5233
ENST00000218981.5,0.865482233502538,1970
ENST00000219066.5,0.933458294283037,1067
ENST00000219069.6,0.915295551492992,3282
ENST00000219084.10,0.702940839913034,8739
ENST00000219091.9,0.664634146341463,1968
ENST00000219097.7,0.952321981424149,1615
ENST00000219139.8,0.90743914981145,2917
ENST00000219150.10,0.974738139248306,1623
ENST00000219168.8,0.769372693726937,1626
ENST00000219169.9,0.390094339622642,2120
ENST00000219204.8,0.948958862366684,1969
ENST00000219207.10,0.971943887775551,1497
ENST00000219240.9,0.319768687085029,4669
ENST00000219251.13,0.64083820662768,2052
ENST00000219252.10,0.971655328798186,1764
ENST00000219255.3,0.990384615384615,1248
ENST00000219271.4,0.96110290497292,4062
ENST00000219281.8,0.533140569395018,2248
ENST00000219299.8,0.625,5272
ENST00000219302.8,0.946933962264151,848
ENST00000219313.9,0.904966278356836,1631
ENST00000219315.9,0.237052429667519,6256
ENST00000219320.9,0.978437654016757,4058
ENST00000219334.10,0.98273572377158,5271
ENST00000219343.11,0.342925659472422,6255
ENST00000219345.10,0.988864142538975,2694
ENST00000219368.8,0.918918918918919,2405
ENST00000219400.8,0.0650317712470214,10072
ENST00000219409.8,0.928423236514523,964
ENST00000219431.4,0.739312657166806,1193
ENST00000219439.9,0.945175438596491,3648
ENST00000219473.12,0.984375,3328
ENST00000219478.11,0.123282967032967,5824
ENST00000219479.7,0.88,1000
ENST00000219481.10,0.945841392649903,1551
ENST00000219535.7,0.91439205955335,806
ENST00000219542.3,0.991256830601093,915
ENST00000219548.9,0.925373134328358,1340
ENST00000219611.7,0.726268412438625,4888
ENST00000219689.12,0.211607389026744,10881
ENST00000219771.7,0.582694414019715,913
ENST00000219782.11,0.858589511754069,2765
ENST00000219789.11,0.953336950623983,1843
ENST00000219794.11,0.853634577603143,2036
ENST00000219797.9,0.887625418060201,1495
ENST00000219837.12,0.29562441606976,6422
ENST00000219905.13,0.295533787149261,12046
ENST00000220003.14,0.889901567626686,2743
ENST00000220058.9,0.451201747997087,2746
ENST00000220166.10,0.653613053613054,2145
ENST00000220244.7,0.976266260725159,7226
ENST00000220325.9,0.441805967817529,6401
ENST00000220429.12,0.550623624358034,2726
ENST00000220496.9,0.235823703305563,3721
ENST00000220507.5,0.955757575757576,1650
ENST00000220509.10,0.839225806451613,3875
ENST00000220514.8,0.962947543713572,1201
ENST00000220531.9,0.980148226574907,3778
ENST00000220562.9,0.749543851113003,8221
ENST00000220584.9,0.824815724815725,2035
ENST00000220592.10,0.198972250770812,14595
ENST00000220659.11,0.74140625,2560
ENST00000220669.10,0.788461538461538,2184
ENST00000220751.5,0.758942766295707,2516
ENST00000220764.7,0.393297101449275,2760
ENST00000220822.12,0.983539094650206,3645
ENST00000220849.10,0.723046488625124,2022
ENST00000220853.8,0.335696058973632,3527
ENST00000220913.10,0.742845626763402,2481
ENST00000220959.8,0.154119770651943,9418
ENST00000220966.10,0.855489171023152,2678
ENST00000221086.8,0.37748905521819,7081
ENST00000221114.8,0.877609108159393,1054
ENST00000221130.11,0.746374423203692,3034
ENST00000221132.8,0.904460966542751,2690
ENST00000221138.9,0.857142857142857,1946
ENST00000221200.9,0.9002079002079,3367
ENST00000221232.11,0.992902767920511,2818
ENST00000221233.9,0.956913827655311,998
ENST00000221249.10,0.905566385098549,4617
ENST00000221264.8,0.699378881987578,1610
ENST00000221265.8,0.396590909090909,2200
ENST00000221283.10,0.980901856763926,1885
ENST00000221315.10,0.355941341384516,4637
ENST00000221327.8,0.60161476355248,4335
ENST00000221363.8,0.970977917981073,3170
ENST00000221413.10,0.419824086603518,1478
ENST00000221418.9,0.967916666666667,1200
ENST00000221419.10,0.94327731092437,2142
ENST00000221431.11,0.975831600831601,1924
ENST00000221448.9,0.475046787273862,1603
ENST00000221452.13,0.988706820194863,2258
ENST00000221455.8,0.540601166442351,2229
ENST00000221459.7,0.789544235924933,746
ENST00000221462.9,0.811948404616429,2946
ENST00000221466.10,0.878888153540702,1511
ENST00000221480.6,0.941558441558442,1078
ENST00000221486.6,0.878006872852234,1164
ENST00000221494.10,0.966028412600371,1619
ENST00000221496.5,0.614704256495301,1809
ENST00000221504.12,0.884809545663148,2179
ENST00000221543.10,0.968496420047733,2095
ENST00000221554.13,0.940526001195457,1673
ENST00000221561.12,0.492834394904459,1884
ENST00000221566.7,0.985208426714478,2231
ENST00000221573.11,0.9625,1520
ENST00000221576.4,0.916666666666667,504
ENST00000221665.5,0.610207939508507,2645
ENST00000221671.8,0.962940824865511,3346
ENST00000221770.7,0.372037914691943,2321
ENST00000221784.8,0.888888888888889,558
ENST00000221801.8,0.883111111111111,1125
ENST00000221847.6,0.964594127806563,1158
ENST00000221855.8,0.948328267477204,987
ENST00000221856.11,0.951172940534643,1833
ENST00000221859.9,0.891647855530474,443
ENST00000221891.9,0.985232067510548,2370
ENST00000221922.11,0.343857918105575,2027
ENST00000221930.6,0.771223021582734,2780
ENST00000221943.14,0.976470588235294,1700
ENST00000221957.9,0.978046594982079,2232
ENST00000221975.6,0.908,500
ENST00000221980.5,0.720699900957412,3029
ENST00000222005.7,0.918417799752781,1618
ENST00000222008.11,0.966666666666667,750
ENST00000222032.10,0.617260787992495,533
ENST00000222120.8,0.507547169811321,4240
ENST00000222122.10,0.684101382488479,2170
ENST00000222139.11,0.73143923683119,2411
ENST00000222145.9,0.539543607377305,3199
ENST00000222190.9,0.931552587646077,599
ENST00000222214.10,0.870410367170626,1852
ENST00000222219.8,0.886738906088751,1938
ENST00000222224.4,0.556842867487328,1381
ENST00000222247.10,0.944794952681388,634
ENST00000222248.4,0.389150943396226,3604
ENST00000222250.5,0.800679728108757,2501
ENST00000222254.13,0.975125628140703,3980
ENST00000222256.9,0.938502673796791,1496
ENST00000222266.2,0.842454394693201,603
ENST00000222275.3,0.871146245059289,1265
ENST00000222284.10,0.96889400921659,868
ENST00000222305.8,0.875715922107675,1746
ENST00000222307.9,0.969494047619048,1344
ENST00000222308.8,0.892105263157895,1710
ENST00000222329.9,0.637724550898204,2672
ENST00000222330.8,0.982216142270862,2193
ENST00000222345.11,0.342953523238381,8004
ENST00000222374.3,0.941525810872544,2189
ENST00000222381.8,0.322607605516089,2393
ENST00000222388.6,0.404576659038902,2185
ENST00000222399.11,0.993982300884956,5650
ENST00000222402.8,0.351833249623305,3982
ENST00000222482.10,0.978136200716846,2790
ENST00000222511.11,0.154493256776606,7489
ENST00000222547.8,0.945982444294396,1481
ENST00000222553.8,0.476605504587156,4360
ENST00000222567.6,0.714615977395325,3893
ENST00000222572.8,0.962732919254658,1610
ENST00000222574.9,0.970712773465067,2834
ENST00000222584.8,0.534803356919533,6077
ENST00000222597.7,0.814151747655584,2346
ENST00000222644.10,0.239815480469686,8346
ENST00000222673.6,0.98330550918197,4193
ENST00000222690.10,0.728443743427971,3804
ENST00000222693.5,0.449712157128344,2953
ENST00000222726.4,0.87125748502994,1670
ENST00000222747.8,0.977562862669246,2585
ENST00000222792.11,0.922639722134512,3167
ENST00000222800.8,0.94605077574048,1418
ENST00000222803.10,0.459622338288469,4978
ENST00000222812.8,0.968125594671741,2102
ENST00000222823.9,0.649122807017544,4503
ENST00000222969.10,0.947243346007605,1052
ENST00000222990.8,0.287840136054422,4704
ENST00000223023.5,0.764611505844602,4363
ENST00000223029.8,0.957429048414023,1198
ENST00000223051.8,0.701489951489952,2886
ENST00000223054.8,0.94017094017094,1053
ENST00000223061.6,0.526715039577836,1516
ENST00000223073.6,0.165796092087444,15507
ENST00000223084.7,0.611583011583012,1295
ENST00000223122.4,0.898142937535172,1777
ENST00000223127.8,0.931939028713222,2821
ENST00000223129.8,0.234158415841584,2020
ENST00000223136.5,0.808045977011494,870
ENST00000223145.10,0.778105884834423,4741
ENST00000223190.8,0.996287128712871,2424
ENST00000223208.10,0.552447552447552,6292
ENST00000223210.5,0.627484874675886,6942
ENST00000223215.10,0.795540438397581,2646
ENST00000223273.7,0.966704936854191,871
ENST00000223293.10,0.745668745668746,1443
ENST00000223321.9,0.582287308228731,1434
ENST00000223324.3,0.952270081490105,859
ENST00000223336.11,0.92880978865406,899
ENST00000223361.7,0.991233562930495,1597
ENST00000223368.7,0.966927239927841,1663
ENST00000223369.3,0.948319479580773,2767
ENST00000223398.11,0.609816823759559,5623
ENST00000223428.9,0.459505148301829,6507
ENST00000223459.11,0.925858951175407,1106
ENST00000223500.9,0.637822198842714,1901
ENST00000223528.6,0.310021727322108,7364
ENST00000223641.5,0.879432624113475,564
ENST00000223836.10,0.792119565217391,736
ENST00000223864.7,0.888888888888889,981
ENST00000223865.8,0.36234458259325,3378
ENST00000224073.6,0.871601208459215,662
ENST00000224140.6,0.534276191334114,11101
ENST00000224237.9,0.970556745182013,1868
ENST00000224337.10,0.0322283609576427,4344
ENST00000224652.12,0.452808988764045,4895
ENST00000224756.12,0.416753653444676,7664
