transcript_id,read_coverage,transcript_length
ENST00000206451.11,0.932642487046632,965
ENST00000206474.11,0.926309378806334,1642
ENST00000206542.9,0.63663967611336,1976
ENST00000206595.11,0.553726169844021,5770
ENST00000206765.11,0.67182944606414,2744
ENST00000207549.9,0.674754901960784,4080
ENST00000207636.9,0.540561031084155,1319
ENST00000207870.8,0.358740114535042,3667
ENST00000209728.9,0.422436459246275,4564
ENST00000209873.9,0.973002754820937,1815
ENST00000209875.9,0.115018188117097,11546
ENST00000209884.5,0.962507322788518,3414
ENST00000210060.12,0.963940520446097,1345
ENST00000210187.11,0.89247311827957,1674
ENST00000210313.8,0.893226855959775,3381
ENST00000210444.6,0.972010178117048,1179
ENST00000210633.4,0.447761194029851,4489
ENST00000211314.5,0.926619433198381,988
ENST00000211372.9,0.835236541598695,613
ENST00000211377.7,0.348012889366273,2793
ENST00000211379.9,0.974067213548558,3779
ENST00000211402.10,0.926020408163265,4312
ENST00000211936.10,0.585940019348597,3101
ENST00000211998.10,0.19719847189376,5497
ENST00000212015.11,0.90954467981495,4107
ENST00000212355.9,0.828995109638744,6339
ENST00000214869.7,0.757195345988977,1633
ENST00000214893.10,0.263336155800169,4724
ENST00000215057.7,0.746436609152288,2666
ENST00000215061.9,0.944194419441944,1111
ENST00000215071.9,0.630434782608696,1518
ENST00000215115.5,0.862310385064177,857
ENST00000215368.4,0.787953795379538,2424
ENST00000215375.7,0.934673366834171,995
ENST00000215555.7,0.976811594202899,1380
ENST00000215565.3,0.906542056074766,535
ENST00000215567.10,0.966637401229148,1139
ENST00000215570.8,0.408052884615385,1664
ENST00000215574.9,0.975317348377997,1418
ENST00000215582.8,0.969150779896014,2885
ENST00000215587.11,0.354199066874028,1286
ENST00000215631.9,0.922684172137126,1371
ENST00000215659.13,0.940382452193476,1778
ENST00000215730.12,0.22939657196525,4259
ENST00000215742.9,0.592263460533194,1913
ENST00000215743.8,0.951791242812915,2261
ENST00000215754.8,0.929982046678636,557
ENST00000215770.6,0.981668773704172,1582
ENST00000215790.12,0.964756592292089,1972
ENST00000215793.13,0.560707269155206,5090
ENST00000215794.8,0.985737351991389,1858
ENST00000215829.8,0.170513560300058,3466
ENST00000215832.11,0.538683897296378,5881
ENST00000215862.8,0.244573730140971,4469
ENST00000215882.10,0.969638242894057,1548
ENST00000215904.7,0.969184890656064,2012
ENST00000215906.6,0.563204747774481,3370
ENST00000215909.10,0.956439393939394,528
ENST00000215917.11,0.315422885572139,4020
ENST00000215919.3,0.97197933227345,2516
ENST00000215941.9,0.97412553905127,2087
ENST00000215956.10,0.623147092360319,877
ENST00000215957.10,0.812101910828026,4710
ENST00000215980.10,0.925373134328358,938
ENST00000216014.9,0.976092089728453,1694
ENST00000216019.11,0.287377736376339,6441
ENST00000216027.8,0.947106690777577,1106
ENST00000216029.8,0.917102966841187,1146
ENST00000216034.6,0.511078286558346,2031
ENST00000216037.10,0.947297297297297,1850
ENST00000216038.6,0.979197622585438,2019
ENST00000216039.9,0.962993421052632,3648
ENST00000216044.10,0.720285423037717,4905
ENST00000216061.9,0.982137628111274,3415
ENST00000216068.9,0.96506105834464,1474
ENST00000216080.5,0.915914221218962,2658
ENST00000216083.6,0.650893136947665,3191
ENST00000216085.12,0.670512099043331,1777
ENST00000216106.6,0.948229548229548,4095
ENST00000216115.3,0.964248159831756,951
ENST00000216117.9,0.971364221364221,1554
ENST00000216121.12,0.972180824639841,2013
ENST00000216122.9,0.720936957779063,3458
ENST00000216124.10,0.45668374476013,4294
ENST00000216127.5,0.991731940818103,3447
ENST00000216129.7,0.974601299468399,3386
ENST00000216133.10,0.612624665531501,4111
ENST00000216146.9,0.979166666666667,1296
ENST00000216160.11,0.909005628517824,3198
ENST00000216177.9,0.563779527559055,2540
ENST00000216180.8,0.542680711950599,2753
ENST00000216181.11,0.407327875452959,7451
ENST00000216185.7,0.94685628742515,1336
ENST00000216190.13,0.959574468085106,1880
ENST00000216194.11,0.612962962962963,1620
ENST00000216214.7,0.458212839791787,3458
ENST00000216218.8,0.49252801992528,3212
ENST00000216225.9,0.421727972626176,1169
ENST00000216237.10,0.988084038883663,3189
ENST00000216252.4,0.956315289648623,1053
ENST00000216254.9,0.980614484272129,2734
ENST00000216259.8,0.971014492753623,1242
ENST00000216264.13,0.840387212967132,4442
ENST00000216267.12,0.516688339835284,4614
ENST00000216268.6,0.570723922820252,6893
ENST00000216271.10,0.967276977015972,2567
ENST00000216277.13,0.914728682170543,4515
ENST00000216281.13,0.897149938042131,3228
ENST00000216286.10,0.847638603696099,4870
ENST00000216288.11,0.422535211267606,2911
ENST00000216294.5,0.611646741226379,2593
ENST00000216297.7,0.909993232573878,4433
ENST00000216330.7,0.574228028503563,1684
ENST00000216350.12,0.65962131219727,2271
ENST00000216367.10,0.959219858156028,1692
ENST00000216373.10,0.498184458968773,5508
ENST00000216392.8,0.973204715969989,2799
ENST00000216410.8,0.277476079648306,3867
ENST00000216416.9,0.273706441393875,4735
ENST00000216420.12,0.627930682976555,1962
ENST00000216442.12,0.859287054409006,1599
ENST00000216446.9,0.960013218770654,1513
ENST00000216452.9,0.841463414634146,1394
ENST00000216455.9,0.931937172774869,955
ENST00000216456.6,0.9909338168631,1103
ENST00000216463.8,0.625581395348837,1075
ENST00000216465.10,0.876897133220911,1186
ENST00000216468.8,0.401945625563716,7761
ENST00000216479.8,0.954375467464473,1337
ENST00000216484.7,0.249066467513069,8034
ENST00000216489.8,0.727762803234501,2597
ENST00000216500.9,0.530146425495263,2322
ENST00000216513.5,0.427823139731937,6491
ENST00000216520.6,0.690868263473054,668
ENST00000216554.8,0.577057793345009,5710
ENST00000216602.10,0.92439184746877,1521
ENST00000216639.8,0.86470234515935,1663
ENST00000216714.8,0.976600137646249,1453
ENST00000216727.9,0.91606847045831,1811
ENST00000216743.6,0.348612410352354,3207
ENST00000216756.11,0.955928646379853,953
ENST00000216774.11,0.966620941929584,2187
ENST00000216780.9,0.982790270766407,2179
ENST00000216797.10,0.969531751122514,1559
ENST00000216799.9,0.896778042959427,838
ENST00000216802.10,0.972257250945776,793
ENST00000216807.12,0.906712172923777,2637
ENST00000216832.9,0.441617189708793,3537
ENST00000216840.11,0.94912641315519,1946
ENST00000216862.8,0.664734594264796,3278
ENST00000216877.10,0.828993288590604,3725
ENST00000216879.9,0.492098493201029,2721
ENST00000216923.5,0.940955184821721,3057
ENST00000216962.9,0.842322643343052,4116
ENST00000216968.5,0.941438102297999,1349
ENST00000217026.5,0.983508245877061,2668
ENST00000217086.9,0.649836820886927,5209
ENST00000217109.9,0.457093253968254,4032
ENST00000217121.9,0.52116850127011,2362
ENST00000217131.6,0.978695073235686,1502
ENST00000217159.6,0.925073637702504,2716
ENST00000217162.5,0.298817774154097,2453
ENST00000217173.7,0.520697674418605,4300
ENST00000217182.6,0.975183305132544,1773
ENST00000217195.12,0.993855606758833,1302
ENST00000217233.9,0.884125636672326,2356
ENST00000217244.9,0.206600431300062,12984
ENST00000217289.9,0.969268923873194,4637
ENST00000217315.9,0.529637896825397,4032
ENST00000217381.3,0.957937584803256,2211
ENST00000217402.3,0.657303370786517,1602
ENST00000217426.7,0.982325581395349,2150
ENST00000217446.8,0.97803538743136,1639
ENST00000217455.9,0.967071057192374,1154
ENST00000217456.3,0.962988192552225,2202
ENST00000217515.11,0.171929824561404,6840
ENST00000217652.8,0.925887265135699,958
ENST00000217740.4,0.107392786649919,5573
ENST00000217890.10,0.949074074074074,2160
ENST00000217893.10,0.948409286328461,1163
ENST00000217901.10,0.967790262172285,1335
ENST00000217909.8,0.974471479856402,2507
ENST00000217958.8,0.963265306122449,1470
ENST00000217971.8,0.974986695050559,1879
ENST00000218004.5,0.970839524517088,2692
ENST00000218056.9,0.839689265536723,2124
ENST00000218104.6,0.952303079858272,3669
ENST00000218147.11,0.192274052478134,6860
ENST00000218197.9,0.547029702970297,1616
ENST00000218200.12,0.883683360258481,4333
ENST00000218224.9,0.480392156862745,1428
ENST00000218340.4,0.948378378378378,3700
ENST00000218348.7,0.876273217495506,3338
ENST00000218364.5,0.288975501113586,2694
ENST00000218388.9,0.971391417425228,769
ENST00000218432.10,0.171348314606742,1780
ENST00000218439.8,0.660112359550562,1958
ENST00000218516.4,0.968133535660091,1318
ENST00000218652.12,0.52378892733564,4624
ENST00000218721.1,0.54317998385795,1239
ENST00000218789.9,0.324479266195299,5233
ENST00000219066.5,0.925960637300843,1067
ENST00000219069.6,0.651432053625838,3282
ENST00000219091.9,0.606707317073171,1968
ENST00000219097.7,0.951083591331269,1615
ENST00000219139.8,0.897840246828934,2917
ENST00000219150.10,0.955637707948244,1623
ENST00000219168.8,0.933271832718327,1626
ENST00000219169.9,0.391037735849057,2120
ENST00000219204.8,0.956323006602336,1969
ENST00000219207.10,0.967267869071476,1497
ENST00000219240.9,0.32383808095952,4669
ENST00000219251.13,0.532163742690059,2052
ENST00000219252.10,0.974489795918367,1764
ENST00000219255.3,0.967948717948718,1248
ENST00000219271.4,0.734982767109798,4062
ENST00000219281.8,0.520685053380783,2248
ENST00000219299.8,0.422799696509863,5272
ENST00000219302.8,0.946933962264151,848
ENST00000219313.9,0.773145309625996,1631
ENST00000219315.9,0.267183503836317,6256
ENST00000219320.9,0.978560867422376,4058
ENST00000219334.10,0.911212293682413,5271
ENST00000219343.11,0.549000799360512,6255
ENST00000219345.10,0.989235337787676,2694
ENST00000219368.8,0.968814968814969,2405
ENST00000219400.8,0.0657267672756156,10072
ENST00000219409.8,0.621369294605809,964
ENST00000219431.4,0.958927074601844,1193
ENST00000219439.9,0.947916666666667,3648
ENST00000219473.12,0.983173076923077,3328
ENST00000219478.11,0.112980769230769,5824
ENST00000219479.7,0.881,1000
ENST00000219481.10,0.962604771115409,1551
ENST00000219535.7,0.884615384615385,806
ENST00000219542.3,0.862295081967213,915
ENST00000219548.9,0.925373134328358,1340
ENST00000219599.8,0.819838056680162,1482
ENST00000219611.7,0.70417348608838,4888
ENST00000219689.12,0.200670894219281,10881
ENST00000219771.7,0.631982475355969,913
ENST00000219782.11,0.87377938517179,2765
ENST00000219789.11,0.965002712967987,1843
ENST00000219794.11,0.864440078585462,2036
ENST00000219797.9,0.973578595317726,1495
ENST00000219821.9,0.601030648223488,3687
ENST00000219837.12,0.29585798816568,6422
ENST00000219905.13,0.153577951187116,12046
ENST00000220003.14,0.947502734232592,2743
ENST00000220058.9,0.514566642388929,2746
ENST00000220166.10,0.651282051282051,2145
ENST00000220244.7,0.990451148629947,7226
ENST00000220325.9,0.444461802843306,6401
ENST00000220429.12,0.977256052824652,2726
ENST00000220496.9,0.240526740123623,3721
ENST00000220507.5,0.950909090909091,1650
ENST00000220509.10,0.986838709677419,3875
ENST00000220514.8,0.958368026644463,1201
ENST00000220531.9,0.978824775013235,3778
ENST00000220562.9,0.747840895268216,8221
ENST00000220584.9,0.800982800982801,2035
ENST00000220592.10,0.207022953066119,14595
ENST00000220597.4,0.147338049143708,10744
ENST00000220659.11,0.7359375,2560
ENST00000220669.10,0.81547619047619,2184
ENST00000220751.5,0.744435612082671,2516
ENST00000220763.10,0.944616977225673,1932
ENST00000220764.7,0.393115942028985,2760
ENST00000220822.12,0.906035665294925,3645
ENST00000220847.8,0.642098877767668,3297
ENST00000220849.10,0.723046488625124,2022
ENST00000220853.8,0.334278423589453,3527
ENST00000220913.10,0.735792019347038,2481
ENST00000220959.8,0.257060947122531,9418
ENST00000220966.10,0.853248693054518,2678
ENST00000221086.8,0.54497952266629,7081
ENST00000221114.8,0.88045540796964,1054
ENST00000221130.11,0.539222148978246,3034
ENST00000221132.8,0.933271375464684,2690
ENST00000221138.9,0.856115107913669,1946
ENST00000221200.9,0.862191862191862,3367
ENST00000221233.9,0.954909819639279,998
ENST00000221249.10,0.939137968377734,4617
ENST00000221264.8,0.92111801242236,1610
ENST00000221265.8,0.452727272727273,2200
ENST00000221283.10,0.975066312997347,1885
ENST00000221327.8,0.494809688581315,4335
ENST00000221363.8,0.185804416403785,3170
ENST00000221403.7,0.573308270676692,1064
ENST00000221413.10,0.515223274695535,1478
ENST00000221418.9,0.971666666666667,1200
ENST00000221419.10,0.944911297852474,2142
ENST00000221431.11,0.978690228690229,1924
ENST00000221448.9,0.495633187772926,1603
ENST00000221452.13,0.977856510186005,2258
ENST00000221455.8,0.47330641543293,2229
ENST00000221459.7,0.819034852546917,746
ENST00000221462.9,0.80244399185336,2946
ENST00000221466.10,0.844473858371939,1511
ENST00000221480.6,0.732374768089054,1078
ENST00000221485.8,0.558494404883011,2949
ENST00000221486.6,0.892611683848797,1164
ENST00000221494.10,0.962322421247684,1619
ENST00000221496.5,0.582642343836374,1809
ENST00000221504.12,0.884809545663148,2179
ENST00000221543.10,0.963245823389021,2095
ENST00000221554.13,0.952779438135087,1673
ENST00000221561.12,0.531847133757962,1884
ENST00000221566.7,0.985208426714478,2231
ENST00000221573.11,0.961184210526316,1520
ENST00000221576.4,0.952380952380952,504
ENST00000221665.5,0.940642722117202,2645
ENST00000221671.8,0.983861326957561,3346
ENST00000221770.7,0.328737613097803,2321
ENST00000221784.8,0.897849462365591,558
ENST00000221801.8,0.896,1125
ENST00000221855.8,0.944275582573455,987
ENST00000221856.11,0.938897981451173,1833
ENST00000221859.9,0.898419864559819,443
ENST00000221891.9,0.978902953586498,2370
ENST00000221922.11,0.653675382338431,2027
ENST00000221930.6,0.712230215827338,2780
ENST00000221943.14,0.971764705882353,1700
ENST00000221957.9,0.974686379928315,2232
ENST00000221972.8,0.813466787989081,1099
ENST00000221975.6,0.896,500
ENST00000221980.5,0.801254539451964,3029
ENST00000222005.7,0.936959208899876,1618
ENST00000222008.11,0.951333333333333,750
ENST00000222032.10,0.619136960600375,533
ENST00000222120.8,0.432547169811321,4240
ENST00000222122.10,0.67926267281106,2170
ENST00000222139.11,0.738697635835753,2411
ENST00000222145.9,0.541575492341357,3199
ENST00000222190.9,0.96661101836394,599
ENST00000222214.10,0.950323974082073,1852
ENST00000222219.8,0.891124871001032,1938
ENST00000222224.4,0.645908761766836,1381
ENST00000222247.10,0.944794952681388,634
ENST00000222248.4,0.511931187569367,3604
ENST00000222249.13,0.560275862068966,3625
ENST00000222250.5,0.964414234306277,2501
ENST00000222254.13,0.974120603015075,3980
ENST00000222256.9,0.941844919786096,1496
ENST00000222266.2,0.913764510779436,603
ENST00000222275.3,0.436363636363636,1265
ENST00000222284.10,0.963133640552995,868
ENST00000222305.8,0.898052691867125,1746
ENST00000222307.9,0.970982142857143,1344
ENST00000222308.8,0.935964912280702,1710
ENST00000222329.9,0.656811377245509,2672
ENST00000222330.8,0.974464204286366,2193
ENST00000222345.11,0.512868565717141,8004
ENST00000222374.3,0.912288716308817,2189
ENST00000222388.6,0.75766590389016,2185
ENST00000222399.11,0.988141592920354,5650
ENST00000222402.8,0.338774485183325,3982
ENST00000222482.10,0.982437275985663,2790
ENST00000222511.11,0.155761783949793,7489
ENST00000222547.8,0.925050641458474,1481
ENST00000222553.8,0.573165137614679,4360
ENST00000222567.6,0.657718982789622,3893
ENST00000222572.8,0.965217391304348,1610
ENST00000222574.9,0.929428369795342,2834
ENST00000222584.8,0.479677472437058,6077
ENST00000222597.7,0.317561807331628,2346
ENST00000222644.10,0.237898394440451,8346
ENST00000222673.6,0.989267827331266,4193
ENST00000222690.10,0.722003154574133,3804
ENST00000222693.5,0.450558753809685,2953
ENST00000222725.10,0.467893660531697,2445
ENST00000222726.4,0.855688622754491,1670
ENST00000222747.8,0.606576402321083,2585
ENST00000222792.11,0.9096937164509,3167
ENST00000222800.8,0.968265162200282,1418
ENST00000222803.10,0.356368019284853,4978
ENST00000222812.8,0.9790675547098,2102
ENST00000222823.9,0.311903175660671,4503
ENST00000222969.10,0.945817490494297,1052
ENST00000222982.8,0.959302325581395,1720
ENST00000222990.8,0.294642857142857,4704
ENST00000223023.5,0.838528535411414,4363
ENST00000223029.8,0.959098497495826,1198
ENST00000223051.8,0.501386001386001,2886
ENST00000223054.8,0.912630579297246,1053
ENST00000223061.6,0.496372031662269,1516
ENST00000223073.6,0.158509060424324,15507
ENST00000223084.7,0.481853281853282,1295
ENST00000223122.4,0.92290377039955,1777
ENST00000223127.8,0.948599787309465,2821
ENST00000223129.8,0.236881188118812,2020
ENST00000223136.5,0.810344827586207,870
ENST00000223145.10,0.720523096393166,4741
ENST00000223190.8,0.981229372937294,2424
ENST00000223208.10,0.414017800381437,6292
ENST00000223210.5,0.906799193316047,6942
ENST00000223215.10,0.606953892668178,2646
ENST00000223273.7,0.964408725602755,871
ENST00000223321.9,0.582287308228731,1434
ENST00000223324.3,0.954598370197904,859
ENST00000223336.11,0.931034482758621,899
ENST00000223361.7,0.970569818409518,1597
ENST00000223368.7,0.968129885748647,1663
ENST00000223369.3,0.971449222985183,2767
ENST00000223398.11,0.534945758491908,5623
ENST00000223428.9,0.170124481327801,6507
ENST00000223459.11,0.978300180831826,1106
ENST00000223500.9,0.664387164650184,1901
ENST00000223528.6,0.482074959261271,7364
ENST00000223641.5,0.891843971631206,564
ENST00000223864.7,0.876656472986748,981
ENST00000223865.8,0.733570159857904,3378
